name,bus,p_nom,sign,carrier,marginal_cost,efficiency,min_up_time,min_down_time,up_time_before,down_time_before
Solar_190_Cur,190,145.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_190,190,57.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_190_Cur,190,57.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_191,191,39.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_191_Cur,191,39.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_191,191,26.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_191_Cur,191,26.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_193,193,29.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_193_Cur,193,29.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_193,193,7.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_193_Cur,193,7.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_194,194,27.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_194_Cur,194,27.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_194,194,18.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_194_Cur,194,18.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_195,195,11.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_195_Cur,195,11.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_196,196,47.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_196_Cur,196,47.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_196,196,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_196_Cur,196,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_197,197,23.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_197_Cur,197,23.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_197,197,12.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_197_Cur,197,12.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_199,199,81.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_199_Cur,199,81.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_199,199,8.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_199_Cur,199,8.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_200,200,138.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_200_Cur,200,138.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_200,200,187.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_200_Cur,200,187.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_201,201,263.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_201_Cur,201,263.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_201,201,756.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_201_Cur,201,756.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_202,202,348.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_202_Cur,202,348.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_202,202,401.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_202_Cur,202,401.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_203,203,82.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_203_Cur,203,82.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_203,203,99.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_203_Cur,203,99.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_206,206,119.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_206_Cur,206,119.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_206,206,84.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_206_Cur,206,84.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_207,207,152.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_207_Cur,207,152.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_207,207,120.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_207_Cur,207,120.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_208,208,147.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_208_Cur,208,147.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_208,208,219.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_208_Cur,208,219.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_209,209,71.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_209_Cur,209,71.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_209,209,129.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_209_Cur,209,129.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_210,210,85.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_210_Cur,210,85.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_210,210,52.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_210_Cur,210,52.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_211,211,167.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_211_Cur,211,167.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_211,211,28.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_211_Cur,211,28.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_213,213,25.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_213_Cur,213,25.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_213,213,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_213_Cur,213,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_214,214,73.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_214_Cur,214,73.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_214,214,35.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_214_Cur,214,35.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_216,216,66.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_216_Cur,216,66.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_216,216,51.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_216_Cur,216,51.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_217,217,74.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_217_Cur,217,74.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_217,217,143.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_217_Cur,217,143.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_218,218,47.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_218_Cur,218,47.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_218,218,41.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_218_Cur,218,41.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_219,219,90.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_219_Cur,219,90.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_219,219,44.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_219_Cur,219,44.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_220,220,72.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_220_Cur,220,72.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_220,220,117.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_220_Cur,220,117.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_221,221,89.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_221_Cur,221,89.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_221,221,37.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_221_Cur,221,37.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_222,222,120.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_222_Cur,222,120.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_222,222,34.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_222_Cur,222,34.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_223,223,23.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_223_Cur,223,23.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_223,223,21.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_223_Cur,223,21.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_224,224,129.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_224_Cur,224,129.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_224,224,64.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_224_Cur,224,64.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_225,225,43.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_225_Cur,225,43.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_225,225,20.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_225_Cur,225,20.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_226,226,122.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_226_Cur,226,122.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_226,226,34.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_226_Cur,226,34.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_227,227,218.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_227_Cur,227,218.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_227,227,154.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_227_Cur,227,154.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_228,228,304.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_228_Cur,228,304.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_228,228,525.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_228_Cur,228,525.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_229,229,197.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_229_Cur,229,197.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_229,229,676.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_229_Cur,229,676.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_230,230,273.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_230_Cur,230,273.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_230,230,109.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_230_Cur,230,109.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_231,231,156.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_231_Cur,231,156.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_231,231,25.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_231_Cur,231,25.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_232,232,434.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_232_Cur,232,434.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_232,232,295.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_232_Cur,232,295.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_233,233,241.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_233_Cur,233,241.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_233,233,153.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_233_Cur,233,153.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_235,235,159.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_235_Cur,235,159.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_235,235,310.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_235_Cur,235,310.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_236,236,238.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_236_Cur,236,238.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_236,236,373.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_236_Cur,236,373.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_237,237,93.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_237_Cur,237,93.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_237,237,99.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_237_Cur,237,99.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_238,238,99.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_238_Cur,238,99.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_242,242,73.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_242_Cur,242,73.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_242,242,132.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_242_Cur,242,132.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_243,243,242.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_243_Cur,243,242.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_243,243,216.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_243_Cur,243,216.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_244,244,96.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_244_Cur,244,96.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_244,244,96.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_244_Cur,244,96.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_245,245,53.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_245_Cur,245,53.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_245,245,28.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_245_Cur,245,28.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_246,246,124.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_246_Cur,246,124.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_246,246,98.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_246_Cur,246,98.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_247,247,61.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_247_Cur,247,61.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_247,247,30.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_247_Cur,247,30.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_248,248,45.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_248_Cur,248,45.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_248,248,106.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_248_Cur,248,106.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_249,249,35.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_249_Cur,249,35.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_250,250,8.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_250_Cur,250,8.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_251,251,66.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_251_Cur,251,66.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_252,252,18.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_252_Cur,252,18.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_253,253,11.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_253_Cur,253,11.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_254,254,383.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_254_Cur,254,383.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_254,254,87.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_254_Cur,254,87.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_255,255,100.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_255_Cur,255,100.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_255,255,5.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_255_Cur,255,5.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_256,256,26.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_256_Cur,256,26.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_257,257,84.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_257_Cur,257,84.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_257,257,3.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_257_Cur,257,3.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_260,260,59.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_260_Cur,260,59.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_262,262,111.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_262_Cur,262,111.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_263,263,72.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_263_Cur,263,72.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_263,263,10.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_263_Cur,263,10.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_265,265,104.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_265_Cur,265,104.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_265,265,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_265_Cur,265,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_266,266,78.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_266_Cur,266,78.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_266,266,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_266_Cur,266,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_267,267,204.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_267_Cur,267,204.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_267,267,38.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_267_Cur,267,38.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_268,268,221.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_268_Cur,268,221.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_268,268,69.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_268_Cur,268,69.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_269,269,70.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_269_Cur,269,70.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_270,270,72.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_270_Cur,270,72.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_271,271,45.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_271_Cur,271,45.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_271,271,6.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_271_Cur,271,6.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_272,272,26.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_272_Cur,272,26.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_272,272,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_272_Cur,272,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_273,273,37.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_273_Cur,273,37.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_274,274,164.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_274_Cur,274,164.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_274,274,15.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_274_Cur,274,15.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_275,275,45.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_275_Cur,275,45.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_276,276,256.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_276_Cur,276,256.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_276,276,58.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_276_Cur,276,58.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_277,277,105.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_277_Cur,277,105.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_278,278,65.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_278_Cur,278,65.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_278,278,47.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_278_Cur,278,47.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_279,279,134.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_279_Cur,279,134.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_279,279,2.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_279_Cur,279,2.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_280,280,155.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_280_Cur,280,155.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_280,280,51.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_280_Cur,280,51.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_281,281,127.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_281_Cur,281,127.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_281,281,9.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_281_Cur,281,9.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_282,282,84.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_282_Cur,282,84.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_282,282,3.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_282_Cur,282,3.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_285,285,125.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_285_Cur,285,125.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_285,285,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_285_Cur,285,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_286,286,177.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_286_Cur,286,177.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_286,286,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_286_Cur,286,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_287,287,55.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_287_Cur,287,55.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_288,288,160.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_288_Cur,288,160.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_288,288,14.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_288_Cur,288,14.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_289,289,350.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_289_Cur,289,350.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_289,289,6.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_289_Cur,289,6.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_290,290,56.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_290_Cur,290,56.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_291,291,169.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_291_Cur,291,169.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_291,291,75.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_291_Cur,291,75.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_293,293,145.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_293_Cur,293,145.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_293,293,72.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_293_Cur,293,72.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_294,294,271.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_294_Cur,294,271.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_294,294,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_294_Cur,294,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_295,295,437.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_295_Cur,295,437.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_295,295,28.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_295_Cur,295,28.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_296,296,219.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_296_Cur,296,219.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_296,296,17.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_296_Cur,296,17.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_297,297,462.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_297_Cur,297,462.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_297,297,54.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_297_Cur,297,54.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_298,298,312.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_298_Cur,298,312.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_298,298,8.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_298_Cur,298,8.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_299,299,124.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_299_Cur,299,124.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_300,300,265.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_300_Cur,300,265.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_300,300,13.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_300_Cur,300,13.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_302,302,191.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_302_Cur,302,191.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_302,302,11.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
