tick;SH;HH;NI;HB;NW;HE;RP;BW;BY;SL;BE;BB;MV;SN;ST;TH
107;1,65883E-05;1,5692E-05;1,63818E-05;1,62029E-05;1,6332E-05;1,68531E-05;1,66273E-05;1,85682E-05;2,81247E-05;1,692E-05;1,67258E-05;1,67258E-05;1,5752E-05;1,61129E-05;1,66425E-05;1,62259E-05
108;1,74899E-05;1,65446E-05;1,72721E-05;1,70834E-05;1,72196E-05;1,87769E-05;1,85253E-05;2,06889E-05;3,07565E-05;1,88516E-05;1,86351E-05;1,86351E-05;1,75496E-05;1,79519E-05;1,85422E-05;1,80778E-05
109;1,74899E-05;1,65446E-05;1,72721E-05;1,70834E-05;1,72196E-05;1,87769E-05;1,85253E-05;2,06889E-05;3,07565E-05;1,88516E-05;1,86351E-05;1,86351E-05;1,75496E-05;1,79519E-05;1,85422E-05;1,80778E-05
110;1,74899E-05;1,65446E-05;1,72721E-05;1,70834E-05;1,72196E-05;1,87769E-05;1,85253E-05;2,06889E-05;3,07565E-05;1,88516E-05;1,86351E-05;1,86351E-05;1,75496E-05;1,79519E-05;1,85422E-05;1,80778E-05
111;1,74899E-05;1,65446E-05;1,72721E-05;1,70834E-05;1,72196E-05;1,87769E-05;1,85253E-05;2,06889E-05;3,07565E-05;1,88516E-05;1,86351E-05;1,86351E-05;1,75496E-05;1,79519E-05;1,85422E-05;1,80778E-05
112;2,30958E-05;2,1846E-05;2,28079E-05;2,25584E-05;2,27384E-05;2,4651E-05;2,43202E-05;2,7164E-05;3,60902E-05;2,47492E-05;2,44646E-05;2,44646E-05;2,30379E-05;2,35667E-05;2,43425E-05;2,37322E-05
113;2,30958E-05;2,1846E-05;2,28079E-05;2,25584E-05;2,27384E-05;2,4651E-05;2,43202E-05;2,7164E-05;3,60902E-05;2,47492E-05;2,44646E-05;2,44646E-05;2,30379E-05;2,35667E-05;2,43425E-05;2,37322E-05
114;2,30958E-05;2,1846E-05;2,28079E-05;2,25584E-05;2,27384E-05;2,4651E-05;2,43202E-05;2,7164E-05;3,60902E-05;2,47492E-05;2,44646E-05;2,44646E-05;2,30379E-05;2,35667E-05;2,43425E-05;2,37322E-05
115;2,30958E-05;2,1846E-05;2,28079E-05;2,25584E-05;2,27384E-05;2,4651E-05;2,43202E-05;2,7164E-05;3,60902E-05;2,47492E-05;2,44646E-05;2,44646E-05;2,30379E-05;2,35667E-05;2,43425E-05;2,37322E-05
116;2,10905E-05;1,99496E-05;2,08276E-05;2,05999E-05;2,07643E-05;2,40351E-05;2,37126E-05;2,6485E-05;3,53302E-05;2,41307E-05;2,38534E-05;2,38534E-05;2,24624E-05;2,29779E-05;2,37343E-05;2,31393E-05
117;2,10905E-05;1,99496E-05;2,08276E-05;2,05999E-05;2,07643E-05;2,40351E-05;2,37126E-05;2,6485E-05;3,53302E-05;2,41307E-05;2,38534E-05;2,38534E-05;2,24624E-05;2,29779E-05;2,37343E-05;2,31393E-05
118;2,10905E-05;1,99496E-05;2,08276E-05;2,05999E-05;2,07643E-05;2,40351E-05;2,37126E-05;2,6485E-05;3,53302E-05;2,41307E-05;2,38534E-05;2,38534E-05;2,24624E-05;2,29779E-05;2,37343E-05;2,31393E-05
119;2,10905E-05;1,99496E-05;2,08276E-05;2,05999E-05;2,07643E-05;2,40351E-05;2,37126E-05;2,6485E-05;3,53302E-05;2,41307E-05;2,38534E-05;2,38534E-05;2,24624E-05;2,29779E-05;2,37343E-05;2,31393E-05
120;3,15015E-05;2,9795E-05;3,11083E-05;3,07677E-05;3,10135E-05;3,05747E-05;3,01641E-05;3,36937E-05;4,26514E-05;3,06965E-05;3,03433E-05;3,03433E-05;2,85725E-05;2,92288E-05;3,01917E-05;2,94343E-05
121;3,15015E-05;2,9795E-05;3,11083E-05;3,07677E-05;3,10135E-05;3,05747E-05;3,01641E-05;3,36937E-05;4,26514E-05;3,06965E-05;3,03433E-05;3,03433E-05;2,85725E-05;2,92288E-05;3,01917E-05;2,94343E-05
122;3,15015E-05;2,9795E-05;3,11083E-05;3,07677E-05;3,10135E-05;3,05747E-05;3,01641E-05;3,36937E-05;4,26514E-05;3,06965E-05;3,03433E-05;3,03433E-05;2,85725E-05;2,92288E-05;3,01917E-05;2,94343E-05
123;3,15015E-05;2,9795E-05;3,11083E-05;3,07677E-05;3,10135E-05;3,05747E-05;3,01641E-05;3,36937E-05;4,26514E-05;3,06965E-05;3,03433E-05;3,03433E-05;2,85725E-05;2,92288E-05;3,01917E-05;2,94343E-05
124;3,25474E-05;3,07841E-05;3,21411E-05;3,17892E-05;3,20431E-05;3,15986E-05;3,11742E-05;3,48223E-05;4,24765E-05;3,17245E-05;3,13595E-05;3,13595E-05;2,95292E-05;3,02075E-05;3,12028E-05;3,04199E-05
125;3,25474E-05;3,07841E-05;3,21411E-05;3,17892E-05;3,20431E-05;3,15986E-05;3,11742E-05;3,48223E-05;4,24765E-05;3,17245E-05;3,13595E-05;3,13595E-05;2,95292E-05;3,02075E-05;3,12028E-05;3,04199E-05
126;3,25474E-05;3,07841E-05;3,21411E-05;3,17892E-05;3,20431E-05;3,15986E-05;3,11742E-05;3,48223E-05;4,24765E-05;3,17245E-05;3,13595E-05;3,13595E-05;2,95292E-05;3,02075E-05;3,12028E-05;3,04199E-05
127;3,25474E-05;3,07841E-05;3,21411E-05;3,17892E-05;3,20431E-05;3,15986E-05;3,11742E-05;3,48223E-05;4,24765E-05;3,17245E-05;3,13595E-05;3,13595E-05;2,95292E-05;3,02075E-05;3,12028E-05;3,04199E-05
128;2,6855E-05;2,5401E-05;2,652E-05;2,62298E-05;2,64392E-05;2,8949E-05;2,85604E-05;3,19017E-05;4,08748E-05;2,90643E-05;2,873E-05;2,873E-05;2,70536E-05;2,76749E-05;2,85865E-05;2,78694E-05
129;2,6855E-05;2,5401E-05;2,652E-05;2,62298E-05;2,64392E-05;2,8949E-05;2,85604E-05;3,19017E-05;4,08748E-05;2,90643E-05;2,873E-05;2,873E-05;2,70536E-05;2,76749E-05;2,85865E-05;2,78694E-05
130;2,6855E-05;2,5401E-05;2,652E-05;2,62298E-05;2,64392E-05;2,8949E-05;2,85604E-05;3,19017E-05;4,08748E-05;2,90643E-05;2,873E-05;2,873E-05;2,70536E-05;2,76749E-05;2,85865E-05;2,78694E-05
131;2,6855E-05;2,5401E-05;2,652E-05;2,62298E-05;2,64392E-05;2,8949E-05;2,85604E-05;3,19017E-05;4,08748E-05;2,90643E-05;2,873E-05;2,873E-05;2,70536E-05;2,76749E-05;2,85865E-05;2,78694E-05
132;2,36326E-05;2,23536E-05;2,33379E-05;2,30827E-05;2,32669E-05;2,76686E-05;2,72972E-05;3,04903E-05;3,8859E-05;2,77788E-05;2,74593E-05;2,74593E-05;2,58573E-05;2,6451E-05;2,73221E-05;2,66369E-05
133;2,36326E-05;2,23536E-05;2,33379E-05;2,30827E-05;2,32669E-05;2,76686E-05;2,72972E-05;3,04903E-05;3,8859E-05;2,77788E-05;2,74593E-05;2,74593E-05;2,58573E-05;2,6451E-05;2,73221E-05;2,66369E-05
134;2,36326E-05;2,23536E-05;2,33379E-05;2,30827E-05;2,32669E-05;2,76686E-05;2,72972E-05;3,04903E-05;3,8859E-05;2,77788E-05;2,74593E-05;2,74593E-05;2,58573E-05;2,6451E-05;2,73221E-05;2,66369E-05
135;2,36326E-05;2,23536E-05;2,33379E-05;2,30827E-05;2,32669E-05;2,76686E-05;2,72972E-05;3,04903E-05;3,8859E-05;2,77788E-05;2,74593E-05;2,74593E-05;2,58573E-05;2,6451E-05;2,73221E-05;2,66369E-05
136;2,3731E-05;2,24467E-05;2,34351E-05;2,31788E-05;2,33638E-05;2,73173E-05;2,69506E-05;3,0103E-05;3,66943E-05;2,7426E-05;2,71106E-05;2,71106E-05;2,5529E-05;2,61152E-05;2,69752E-05;2,62987E-05
137;2,3731E-05;2,24467E-05;2,34351E-05;2,31788E-05;2,33638E-05;2,73173E-05;2,69506E-05;3,0103E-05;3,66943E-05;2,7426E-05;2,71106E-05;2,71106E-05;2,5529E-05;2,61152E-05;2,69752E-05;2,62987E-05
138;2,3731E-05;2,24467E-05;2,34351E-05;2,31788E-05;2,33638E-05;2,73173E-05;2,69506E-05;3,0103E-05;3,66943E-05;2,7426E-05;2,71106E-05;2,71106E-05;2,5529E-05;2,61152E-05;2,69752E-05;2,62987E-05
139;2,3731E-05;2,24467E-05;2,34351E-05;2,31788E-05;2,33638E-05;2,73173E-05;2,69506E-05;3,0103E-05;3,66943E-05;2,7426E-05;2,71106E-05;2,71106E-05;2,5529E-05;2,61152E-05;2,69752E-05;2,62987E-05
140;2,61629E-05;2,47464E-05;2,58366E-05;2,55539E-05;2,57579E-05;2,54826E-05;2,51406E-05;2,80807E-05;3,60608E-05;2,55841E-05;2,52899E-05;2,52899E-05;2,38149E-05;2,43615E-05;2,51636E-05;2,45327E-05
141;2,61629E-05;2,47464E-05;2,58366E-05;2,55539E-05;2,57579E-05;2,54826E-05;2,51406E-05;2,80807E-05;3,60608E-05;2,55841E-05;2,52899E-05;2,52899E-05;2,38149E-05;2,43615E-05;2,51636E-05;2,45327E-05
142;2,61629E-05;2,47464E-05;2,58366E-05;2,55539E-05;2,57579E-05;2,54826E-05;2,51406E-05;2,80807E-05;3,60608E-05;2,55841E-05;2,52899E-05;2,52899E-05;2,38149E-05;2,43615E-05;2,51636E-05;2,45327E-05
143;2,61629E-05;2,47464E-05;2,58366E-05;2,55539E-05;2,57579E-05;2,54826E-05;2,51406E-05;2,80807E-05;3,60608E-05;2,55841E-05;2,52899E-05;2,52899E-05;2,38149E-05;2,43615E-05;2,51636E-05;2,45327E-05
144;2,26205E-05;2,13964E-05;2,23384E-05;2,20941E-05;2,22704E-05;2,45306E-05;2,42014E-05;2,70312E-05;3,50312E-05;2,46282E-05;2,43451E-05;2,43451E-05;2,29253E-05;2,34515E-05;2,42235E-05;2,36163E-05
145;2,26205E-05;2,13964E-05;2,23384E-05;2,20941E-05;2,22704E-05;2,45306E-05;2,42014E-05;2,70312E-05;3,50312E-05;2,46282E-05;2,43451E-05;2,43451E-05;2,29253E-05;2,34515E-05;2,42235E-05;2,36163E-05
146;2,26205E-05;2,13964E-05;2,23384E-05;2,20941E-05;2,22704E-05;2,45306E-05;2,42014E-05;2,70312E-05;3,50312E-05;2,46282E-05;2,43451E-05;2,43451E-05;2,29253E-05;2,34515E-05;2,42235E-05;2,36163E-05
147;2,26205E-05;2,13964E-05;2,23384E-05;2,20941E-05;2,22704E-05;2,45306E-05;2,42014E-05;2,70312E-05;3,50312E-05;2,46282E-05;2,43451E-05;2,43451E-05;2,29253E-05;2,34515E-05;2,42235E-05;2,36163E-05
148;1,90023E-05;1,79748E-05;1,87656E-05;1,85605E-05;1,87085E-05;2,3035E-05;2,2726E-05;2,53827E-05;3,48993E-05;2,31267E-05;2,28609E-05;2,28609E-05;2,1528E-05;2,2022E-05;2,27468E-05;2,21766E-05
149;1,90023E-05;1,79748E-05;1,87656E-05;1,85605E-05;1,87085E-05;2,3035E-05;2,2726E-05;2,53827E-05;3,48993E-05;2,31267E-05;2,28609E-05;2,28609E-05;2,1528E-05;2,2022E-05;2,27468E-05;2,21766E-05
150;1,90023E-05;1,79748E-05;1,87656E-05;1,85605E-05;1,87085E-05;2,3035E-05;2,2726E-05;2,53827E-05;3,48993E-05;2,31267E-05;2,28609E-05;2,28609E-05;2,1528E-05;2,2022E-05;2,27468E-05;2,21766E-05
151;1,90023E-05;1,79748E-05;1,87656E-05;1,85605E-05;1,87085E-05;2,3035E-05;2,2726E-05;2,53827E-05;3,48993E-05;2,31267E-05;2,28609E-05;2,28609E-05;2,1528E-05;2,2022E-05;2,27468E-05;2,21766E-05
152;2,00955E-05;1,90086E-05;1,9845E-05;1,96281E-05;1,97847E-05;2,31189E-05;2,28087E-05;2,54751E-05;3,41603E-05;2,32109E-05;2,29441E-05;2,29441E-05;2,16064E-05;2,21021E-05;2,28296E-05;2,22574E-05
153;2,00955E-05;1,90086E-05;1,9845E-05;1,96281E-05;1,97847E-05;2,31189E-05;2,28087E-05;2,54751E-05;3,41603E-05;2,32109E-05;2,29441E-05;2,29441E-05;2,16064E-05;2,21021E-05;2,28296E-05;2,22574E-05
154;2,00955E-05;1,90086E-05;1,9845E-05;1,96281E-05;1,97847E-05;2,31189E-05;2,28087E-05;2,54751E-05;3,41603E-05;2,32109E-05;2,29441E-05;2,29441E-05;2,16064E-05;2,21021E-05;2,28296E-05;2,22574E-05
155;2,00955E-05;1,90086E-05;1,9845E-05;1,96281E-05;1,97847E-05;2,31189E-05;2,28087E-05;2,54751E-05;3,41603E-05;2,32109E-05;2,29441E-05;2,29441E-05;2,16064E-05;2,21021E-05;2,28296E-05;2,22574E-05
156;2,22521E-05;2,1048E-05;2,19746E-05;2,17344E-05;2,19078E-05;2,29461E-05;2,26382E-05;2,52846E-05;3,42219E-05;2,30374E-05;2,27726E-05;2,27726E-05;2,14449E-05;2,19369E-05;2,26589E-05;2,2091E-05
157;2,22521E-05;2,1048E-05;2,19746E-05;2,17344E-05;2,19078E-05;2,29461E-05;2,26382E-05;2,52846E-05;3,42219E-05;2,30374E-05;2,27726E-05;2,27726E-05;2,14449E-05;2,19369E-05;2,26589E-05;2,2091E-05
158;2,22521E-05;2,1048E-05;2,19746E-05;2,17344E-05;2,19078E-05;2,29461E-05;2,26382E-05;2,52846E-05;3,42219E-05;2,30374E-05;2,27726E-05;2,27726E-05;2,14449E-05;2,19369E-05;2,26589E-05;2,2091E-05
159;2,22521E-05;2,1048E-05;2,19746E-05;2,17344E-05;2,19078E-05;2,29461E-05;2,26382E-05;2,52846E-05;3,42219E-05;2,30374E-05;2,27726E-05;2,27726E-05;2,14449E-05;2,19369E-05;2,26589E-05;2,2091E-05
160;1,69247E-05;1,60101E-05;1,6714E-05;1,65315E-05;1,66632E-05;2,21775E-05;2,188E-05;2,44374E-05;3,46528E-05;2,22657E-05;2,20099E-05;2,20099E-05;2,07268E-05;2,12023E-05;2,19E-05;2,13512E-05
161;1,69247E-05;1,60101E-05;1,6714E-05;1,65315E-05;1,66632E-05;2,21775E-05;2,188E-05;2,44374E-05;3,46528E-05;2,22657E-05;2,20099E-05;2,20099E-05;2,07268E-05;2,12023E-05;2,19E-05;2,13512E-05
162;1,69247E-05;1,60101E-05;1,6714E-05;1,65315E-05;1,66632E-05;2,21775E-05;2,188E-05;2,44374E-05;3,46528E-05;2,22657E-05;2,20099E-05;2,20099E-05;2,07268E-05;2,12023E-05;2,19E-05;2,13512E-05
163;1,69247E-05;1,60101E-05;1,6714E-05;1,65315E-05;1,66632E-05;2,21775E-05;2,188E-05;2,44374E-05;3,46528E-05;2,22657E-05;2,20099E-05;2,20099E-05;2,07268E-05;2,12023E-05;2,19E-05;2,13512E-05
164;1,69357E-05;1,60205E-05;1,67249E-05;1,65422E-05;1,6674E-05;2,3125E-05;2,28148E-05;2,54819E-05;3,52958E-05;2,32171E-05;2,29502E-05;2,29502E-05;2,16121E-05;2,2108E-05;2,28356E-05;2,22633E-05
165;1,69357E-05;1,60205E-05;1,67249E-05;1,65422E-05;1,6674E-05;2,3125E-05;2,28148E-05;2,54819E-05;3,52958E-05;2,32171E-05;2,29502E-05;2,29502E-05;2,16121E-05;2,2108E-05;2,28356E-05;2,22633E-05
166;1,69357E-05;1,60205E-05;1,67249E-05;1,65422E-05;1,6674E-05;2,3125E-05;2,28148E-05;2,54819E-05;3,52958E-05;2,32171E-05;2,29502E-05;2,29502E-05;2,16121E-05;2,2108E-05;2,28356E-05;2,22633E-05
167;1,69357E-05;1,60205E-05;1,67249E-05;1,65422E-05;1,6674E-05;2,3125E-05;2,28148E-05;2,54819E-05;3,52958E-05;2,32171E-05;2,29502E-05;2,29502E-05;2,16121E-05;2,2108E-05;2,28356E-05;2,22633E-05
168;2,23885E-05;2,1177E-05;2,21093E-05;2,18676E-05;2,2042E-05;2,48642E-05;2,45306E-05;2,7399E-05;3,66954E-05;2,49632E-05;2,46762E-05;2,46762E-05;2,32371E-05;2,37704E-05;2,4553E-05;2,39374E-05
169;2,23885E-05;2,1177E-05;2,21093E-05;2,18676E-05;2,2042E-05;2,48642E-05;2,45306E-05;2,7399E-05;3,66954E-05;2,49632E-05;2,46762E-05;2,46762E-05;2,32371E-05;2,37704E-05;2,4553E-05;2,39374E-05
170;2,23885E-05;2,1177E-05;2,21093E-05;2,18676E-05;2,2042E-05;2,48642E-05;2,45306E-05;2,7399E-05;3,66954E-05;2,49632E-05;2,46762E-05;2,46762E-05;2,32371E-05;2,37704E-05;2,4553E-05;2,39374E-05
171;2,23885E-05;2,1177E-05;2,21093E-05;2,18676E-05;2,2042E-05;2,48642E-05;2,45306E-05;2,7399E-05;3,66954E-05;2,49632E-05;2,46762E-05;2,46762E-05;2,32371E-05;2,37704E-05;2,4553E-05;2,39374E-05
172;2,1064E-05;1,99245E-05;2,08014E-05;2,0574E-05;2,07381E-05;2,29513E-05;2,26434E-05;2,52904E-05;3,65801E-05;2,30427E-05;2,27778E-05;2,27778E-05;2,14498E-05;2,1942E-05;2,26641E-05;2,20961E-05
173;2,1064E-05;1,99245E-05;2,08014E-05;2,0574E-05;2,07381E-05;2,29513E-05;2,26434E-05;2,52904E-05;3,65801E-05;2,30427E-05;2,27778E-05;2,27778E-05;2,14498E-05;2,1942E-05;2,26641E-05;2,20961E-05
174;2,1064E-05;1,99245E-05;2,08014E-05;2,0574E-05;2,07381E-05;2,29513E-05;2,26434E-05;2,52904E-05;3,65801E-05;2,30427E-05;2,27778E-05;2,27778E-05;2,14498E-05;2,1942E-05;2,26641E-05;2,20961E-05
175;2,1064E-05;1,99245E-05;2,08014E-05;2,0574E-05;2,07381E-05;2,29513E-05;2,26434E-05;2,52904E-05;3,65801E-05;2,30427E-05;2,27778E-05;2,27778E-05;2,14498E-05;2,1942E-05;2,26641E-05;2,20961E-05
176;1,82012E-05;1,72172E-05;1,79744E-05;1,77781E-05;1,79198E-05;2,40718E-05;2,37488E-05;2,65255E-05;3,58764E-05;2,41676E-05;2,38898E-05;2,38898E-05;2,24967E-05;2,3013E-05;2,37705E-05;2,31747E-05
177;1,82012E-05;1,72172E-05;1,79744E-05;1,77781E-05;1,79198E-05;2,40718E-05;2,37488E-05;2,65255E-05;3,58764E-05;2,41676E-05;2,38898E-05;2,38898E-05;2,24967E-05;2,3013E-05;2,37705E-05;2,31747E-05
178;1,82012E-05;1,72172E-05;1,79744E-05;1,77781E-05;1,79198E-05;2,40718E-05;2,37488E-05;2,65255E-05;3,58764E-05;2,41676E-05;2,38898E-05;2,38898E-05;2,24967E-05;2,3013E-05;2,37705E-05;2,31747E-05
179;1,82012E-05;1,72172E-05;1,79744E-05;1,77781E-05;1,79198E-05;2,40718E-05;2,37488E-05;2,65255E-05;3,58764E-05;2,41676E-05;2,38898E-05;2,38898E-05;2,24967E-05;2,3013E-05;2,37705E-05;2,31747E-05
180;1,99993E-05;1,89177E-05;1,97501E-05;1,95342E-05;1,969E-05;2,0896E-05;2,06158E-05;2,30248E-05;3,43797E-05;2,09791E-05;2,07381E-05;2,07381E-05;1,95295E-05;1,99774E-05;2,06346E-05;2,01177E-05
181;1,99993E-05;1,89177E-05;1,97501E-05;1,95342E-05;1,969E-05;2,0896E-05;2,06158E-05;2,30248E-05;3,43797E-05;2,09791E-05;2,07381E-05;2,07381E-05;1,95295E-05;1,99774E-05;2,06346E-05;2,01177E-05
182;1,99993E-05;1,89177E-05;1,97501E-05;1,95342E-05;1,969E-05;2,0896E-05;2,06158E-05;2,30248E-05;3,43797E-05;2,09791E-05;2,07381E-05;2,07381E-05;1,95295E-05;1,99774E-05;2,06346E-05;2,01177E-05
183;1,99993E-05;1,89177E-05;1,97501E-05;1,95342E-05;1,969E-05;2,0896E-05;2,06158E-05;2,30248E-05;3,43797E-05;2,09791E-05;2,07381E-05;2,07381E-05;1,95295E-05;1,99774E-05;2,06346E-05;2,01177E-05
184;1,77693E-05;1,68088E-05;1,7548E-05;1,73563E-05;1,74946E-05;2,36262E-05;2,33092E-05;2,60344E-05;3,29024E-05;2,37203E-05;2,34476E-05;2,34476E-05;2,20804E-05;2,25871E-05;2,33306E-05;2,27457E-05
185;1,77693E-05;1,68088E-05;1,7548E-05;1,73563E-05;1,74946E-05;2,36262E-05;2,33092E-05;2,60344E-05;3,29024E-05;2,37203E-05;2,34476E-05;2,34476E-05;2,20804E-05;2,25871E-05;2,33306E-05;2,27457E-05
186;1,77693E-05;1,68088E-05;1,7548E-05;1,73563E-05;1,74946E-05;2,36262E-05;2,33092E-05;2,60344E-05;3,29024E-05;2,37203E-05;2,34476E-05;2,34476E-05;2,20804E-05;2,25871E-05;2,33306E-05;2,27457E-05
187;1,77693E-05;1,68088E-05;1,7548E-05;1,73563E-05;1,74946E-05;2,36262E-05;2,33092E-05;2,60344E-05;3,29024E-05;2,37203E-05;2,34476E-05;2,34476E-05;2,20804E-05;2,25871E-05;2,33306E-05;2,27457E-05
188;1,84189E-05;1,74231E-05;1,81895E-05;1,79907E-05;1,81342E-05;2,11549E-05;2,08712E-05;2,33102E-05;3,40563E-05;2,12391E-05;2,09951E-05;2,09951E-05;1,97714E-05;2,02249E-05;2,08903E-05;2,03669E-05
189;1,84189E-05;1,74231E-05;1,81895E-05;1,79907E-05;1,81342E-05;2,11549E-05;2,08712E-05;2,33102E-05;3,40563E-05;2,12391E-05;2,09951E-05;2,09951E-05;1,97714E-05;2,02249E-05;2,08903E-05;2,03669E-05
190;1,84189E-05;1,74231E-05;1,81895E-05;1,79907E-05;1,81342E-05;2,11549E-05;2,08712E-05;2,33102E-05;3,40563E-05;2,12391E-05;2,09951E-05;2,09951E-05;1,97714E-05;2,02249E-05;2,08903E-05;2,03669E-05
191;1,84189E-05;1,74231E-05;1,81895E-05;1,79907E-05;1,81342E-05;2,11549E-05;2,08712E-05;2,33102E-05;3,40563E-05;2,12391E-05;2,09951E-05;2,09951E-05;1,97714E-05;2,02249E-05;2,08903E-05;2,03669E-05
192;2,29628E-05;2,27348E-05;2,26998E-05;2,27986E-05;2,24153E-05;2,0546E-05;2,13928E-05;2,02999E-05;1,88139E-05;2,33409E-05;2,32515E-05;2,32515E-05;2,32348E-05;2,29001E-05;2,32581E-05;2,22487E-05
193;2,29628E-05;2,27348E-05;2,26998E-05;2,27986E-05;2,24153E-05;2,0546E-05;2,13928E-05;2,02999E-05;1,88139E-05;2,33409E-05;2,32515E-05;2,32515E-05;2,32348E-05;2,29001E-05;2,32581E-05;2,22487E-05
194;2,29628E-05;2,27348E-05;2,26998E-05;2,27986E-05;2,24153E-05;2,0546E-05;2,13928E-05;2,02999E-05;1,88139E-05;2,33409E-05;2,32515E-05;2,32515E-05;2,32348E-05;2,29001E-05;2,32581E-05;2,22487E-05
195;2,29628E-05;2,27348E-05;2,26998E-05;2,27986E-05;2,24153E-05;2,0546E-05;2,13928E-05;2,02999E-05;1,88139E-05;2,33409E-05;2,32515E-05;2,32515E-05;2,32348E-05;2,29001E-05;2,32581E-05;2,22487E-05
196;2,32915E-05;2,30602E-05;2,30247E-05;2,3125E-05;2,27361E-05;2,08399E-05;2,16989E-05;2,05903E-05;1,90829E-05;2,3675E-05;2,35843E-05;2,35843E-05;2,35674E-05;2,32279E-05;2,3591E-05;2,25671E-05
197;2,32915E-05;2,30602E-05;2,30247E-05;2,3125E-05;2,27361E-05;2,08399E-05;2,16989E-05;2,05903E-05;1,90829E-05;2,3675E-05;2,35843E-05;2,35843E-05;2,35674E-05;2,32279E-05;2,3591E-05;2,25671E-05
198;2,32915E-05;2,30602E-05;2,30247E-05;2,3125E-05;2,27361E-05;2,08399E-05;2,16989E-05;2,05903E-05;1,90829E-05;2,3675E-05;2,35843E-05;2,35843E-05;2,35674E-05;2,32279E-05;2,3591E-05;2,25671E-05
199;2,32915E-05;2,30602E-05;2,30247E-05;2,3125E-05;2,27361E-05;2,08399E-05;2,16989E-05;2,05903E-05;1,90829E-05;2,3675E-05;2,35843E-05;2,35843E-05;2,35674E-05;2,32279E-05;2,3591E-05;2,25671E-05
200;2,06391E-05;2,04342E-05;2,04027E-05;2,04916E-05;2,01471E-05;1,84677E-05;1,92285E-05;1,82466E-05;1,69116E-05;2,09787E-05;2,08984E-05;2,08984E-05;2,08834E-05;2,05827E-05;2,09043E-05;1,99975E-05
201;2,06391E-05;2,04342E-05;2,04027E-05;2,04916E-05;2,01471E-05;1,84677E-05;1,92285E-05;1,82466E-05;1,69116E-05;2,09787E-05;2,08984E-05;2,08984E-05;2,08834E-05;2,05827E-05;2,09043E-05;1,99975E-05
202;2,06391E-05;2,04342E-05;2,04027E-05;2,04916E-05;2,01471E-05;1,84677E-05;1,92285E-05;1,82466E-05;1,69116E-05;2,09787E-05;2,08984E-05;2,08984E-05;2,08834E-05;2,05827E-05;2,09043E-05;1,99975E-05
203;2,06391E-05;2,04342E-05;2,04027E-05;2,04916E-05;2,01471E-05;1,84677E-05;1,92285E-05;1,82466E-05;1,69116E-05;2,09787E-05;2,08984E-05;2,08984E-05;2,08834E-05;2,05827E-05;2,09043E-05;1,99975E-05
204;2,30432E-05;2,28144E-05;2,27792E-05;2,28784E-05;2,24937E-05;2,06179E-05;2,14677E-05;2,03709E-05;1,88797E-05;2,34226E-05;2,33329E-05;2,33329E-05;2,33161E-05;2,29803E-05;2,33395E-05;2,23266E-05
205;2,30432E-05;2,28144E-05;2,27792E-05;2,28784E-05;2,24937E-05;2,06179E-05;2,14677E-05;2,03709E-05;1,88797E-05;2,34226E-05;2,33329E-05;2,33329E-05;2,33161E-05;2,29803E-05;2,33395E-05;2,23266E-05
206;2,30432E-05;2,28144E-05;2,27792E-05;2,28784E-05;2,24937E-05;2,06179E-05;2,14677E-05;2,03709E-05;1,88797E-05;2,34226E-05;2,33329E-05;2,33329E-05;2,33161E-05;2,29803E-05;2,33395E-05;2,23266E-05
207;2,30432E-05;2,28144E-05;2,27792E-05;2,28784E-05;2,24937E-05;2,06179E-05;2,14677E-05;2,03709E-05;1,88797E-05;2,34226E-05;2,33329E-05;2,33329E-05;2,33161E-05;2,29803E-05;2,33395E-05;2,23266E-05
208;3,06539E-05;3,03492E-05;3,03024E-05;3,04345E-05;2,99222E-05;2,74245E-05;2,8556E-05;2,70956E-05;2,511E-05;3,1159E-05;3,10396E-05;3,10396E-05;3,10173E-05;3,05701E-05;3,10484E-05;2,96997E-05
209;3,06539E-05;3,03492E-05;3,03024E-05;3,04345E-05;2,99222E-05;2,74245E-05;2,8556E-05;2,70956E-05;2,511E-05;3,1159E-05;3,10396E-05;3,10396E-05;3,10173E-05;3,05701E-05;3,10484E-05;2,96997E-05
210;3,06539E-05;3,03492E-05;3,03024E-05;3,04345E-05;2,99222E-05;2,74245E-05;2,8556E-05;2,70956E-05;2,511E-05;3,1159E-05;3,10396E-05;3,10396E-05;3,10173E-05;3,05701E-05;3,10484E-05;2,96997E-05
211;3,06539E-05;3,03492E-05;3,03024E-05;3,04345E-05;2,99222E-05;2,74245E-05;2,8556E-05;2,70956E-05;2,511E-05;3,1159E-05;3,10396E-05;3,10396E-05;3,10173E-05;3,05701E-05;3,10484E-05;2,96997E-05
212;3,50766E-05;3,47278E-05;3,46742E-05;3,48254E-05;3,4239E-05;3,13799E-05;3,26751E-05;3,10034E-05;2,87305E-05;3,56548E-05;3,5518E-05;3,5518E-05;3,54926E-05;3,49806E-05;3,55282E-05;3,39843E-05
213;3,50766E-05;3,47278E-05;3,46742E-05;3,48254E-05;3,4239E-05;3,13799E-05;3,26751E-05;3,10034E-05;2,87305E-05;3,56548E-05;3,5518E-05;3,5518E-05;3,54926E-05;3,49806E-05;3,55282E-05;3,39843E-05
