tick,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
4378,9996,0,2751.5,2281,6063
4379,10078,0,2414.75,2272.5,6063
4380,10160,0,2078,2264,6063
4381,10120,0,1746.5,2260.25,6063
4382,10080,0,1415,2256.5,6063
4383,10040,0,1083.5,2252.75,6063
4384,10000,0,752,2249,6063
4385,9968,0,580,2274.75,6063
4386,9936,0,408,2300.5,6063
4387,9904,0,236,2326.25,6063
4388,9872,0,64,2352,6063
4389,9815.75,0,48,2403,6063
4390,9759.5,0,32,2454,6063
4391,9703.25,0,16,2505,6063
4392,9647,0,0,2556,6063
4393,9440.75,0,0,2554.75,6063
4394,9234.5,0,0,2553.5,6063
4395,9028.25,0,0,2552.25,6063
4396,8822,0,0,2551,6063
4397,8611.25,0,0,2546.75,6063
4398,8400.5,0,0,2542.5,6063
4399,8189.75,0,0,2538.25,6063
4400,7979,0,0,2534,6063
4401,7779.25,0,0,2512,6063
4402,7579.5,0,0,2490,6063
4403,7379.75,0,0,2468,6063
4404,7180,0,0,2446,6063
4405,7012.25,0,0,2417,6063
4406,6844.5,0,0,2388,6063
4407,6676.75,0,0,2359,6063
4408,6509,0,0,2330,6063
4409,6430,0,0,2365.75,6063
4410,6351,0,0,2401.5,6063
4411,6272,0,0,2437.25,6063
4412,6193,0,0,2473,6063
4413,6179.75,0,0,2459.5,6063
4414,6166.5,0,0,2446,6063
4415,6153.25,0,0,2432.5,6063
4416,6140,0,0,2419,6063
4417,6007.25,0,0,2423.75,6063
4418,5874.5,0,0,2428.5,6063
4419,5741.75,0,0,2433.25,6063
4420,5609,0,0,2438,6063
4421,5455,0,0,2439,6063
4422,5301,0,0,2440,6063
4423,5147,0,0,2441,6063
4424,4993,0,0,2442,6063
4425,4836.5,0,0,2448,6063
4426,4680,0,0,2454,6063
4427,4523.5,0,0,2460,6063
4428,4367,0,0,2466,6063
4429,4202,0,0,2469.25,6063
4430,4037,0,0,2472.5,6063
4431,3872,0,0,2475.75,6063
4432,3707,0,0,2479,6063
4433,3481.25,0,0,2483.75,6063
4434,3255.5,0,0,2488.5,6063
4435,3029.75,0,0,2493.25,6063
4436,2804,0,0,2498,6063
4437,2660.5,0,0,2533,6063
4438,2517,0,0,2568,6063
4439,2373.5,0,0,2603,6063
4440,2230,0,0,2638,6063
4441,2120.75,0,21,2720,6063
4442,2011.5,0,42,2802,6063
4443,1902.25,0,63,2884,6063
4444,1793,0,84,2966,6063
4445,1695.5,0,369.75,2974,6063
4446,1598,0,655.5,2982,6063
4447,1500.5,0,941.25,2990,6063
4448,1403,0,1227,2998,6063
4449,1353.25,0,1868.75,3014.25,6063
4450,1303.5,0,2510.5,3030.5,6063
4451,1253.75,0,3152.25,3046.75,6063
4452,1204,0,3794,3063,6063
4453,1172.5,0,4447.25,3014.75,6063
4454,1141,0,5100.5,2966.5,6063
4455,1109.5,0,5753.75,2918.25,6063
4456,1078,0,6407,2870,6063
4457,1078,0,6889,2851.75,6063
4458,1078,0,7371,2833.5,6063
4459,1078,0,7853,2815.25,6063
4460,1078,0,8335,2797,6063
4461,1077,0,8487.5,2776.25,6063
4462,1076,0,8640,2755.5,6063
4463,1075,0,8792.5,2734.75,6063
4464,1074,0,8945,2714,6063
4465,1055,0,8882.25,2716,6063
4466,1036,0,8819.5,2718,6063
4467,1017,0,8756.75,2720,6063
4468,998,0,8694,2722,6063
4469,993.5,0,8355.75,2726.25,6063
4470,989,0,8017.5,2730.5,6063
4471,984.5,0,7679.25,2734.75,6063
4472,980,0,7341,2739,6063
4473,1017.75,0,6788.75,2727,6063
4474,1055.5,0,6236.5,2715,6063
4475,1093.25,0,5684.25,2703,6063
4476,1131,0,5132,2691,6063
4477,1191.75,0,4395.5,2682,6063
4478,1252.5,0,3659,2673,6063
4479,1313.25,0,2922.5,2664,6063
4480,1374,0,2186,2655,6063
4481,1508.5,0,1688.5,2680.75,6063
4482,1643,0,1191,2706.5,6063
4483,1777.5,0,693.5,2732.25,6063
4484,1912,0,196,2758,6063
4485,2143.75,0,147,2785,6063
4486,2375.5,0,98,2812,6063
4487,2607.25,0,49,2839,6063
4488,2839,0,0,2866,6063
4489,3245.5,0,0,2845,6063
4490,3652,0,0,2824,6063
4491,4058.5,0,0,2803,6063
4492,4465,0,0,2782,6063
4493,4778.75,0,0,2767.25,6063
4494,5092.5,0,0,2752.5,6063
4495,5406.25,0,0,2737.75,6063
4496,5720,0,0,2723,6063
4497,5915,0,0,2720.25,6063
4498,6110,0,0,2717.5,6063
4499,6305,0,0,2714.75,6063
4500,6500,0,0,2712,6063
4501,6659.75,0,0,2667.25,6063
4502,6819.5,0,0,2622.5,6063
4503,6979.25,0,0,2577.75,6063
4504,7139,0,0,2533,6063
4505,7122.5,0,0,2563.75,6063
4506,7106,0,0,2594.5,6063
4507,7089.5,0,0,2625.25,6063
4508,7073,0,0,2656,6063
4509,7233.5,0,0,2643.75,6063
4510,7394,0,0,2631.5,6063
4511,7554.5,0,0,2619.25,6063
4512,7715,0,0,2607,6063
4513,7981.25,0,0,2602.5,6063
4514,8247.5,0,0,2598,6063
4515,8513.75,0,0,2593.5,6063
4516,8780,0,0,2589,6063
4517,9052,0,0,2592.5,6063
4518,9324,0,0,2596,6063
4519,9596,0,0,2599.5,6063
4520,9868,0,0,2603,6063
4521,10122.75,0,0,2594,6063
4522,10377.5,0,0,2585,6063
4523,10632.25,0,0,2576,6063
4524,10887,0,0,2567,6063
4525,11143.75,0,0,2561.75,6063
4526,11400.5,0,0,2556.5,6063
4527,11657.25,0,0,2551.25,6063
4528,11914,0,0,2546,6063
4529,12068.25,0,0,2541.75,6063
4530,12222.5,0,0,2537.5,6063
4531,12376.75,0,0,2533.25,6063
4532,12531,0,0,2529,6063
4533,12502.75,0,0,2531.25,6063
4534,12474.5,0,0,2533.5,6063
4535,12446.25,0,0,2535.75,6063
4536,12418,0,0,2538,6063
4537,12386,0,27.5,2537.75,6063
4538,12354,0,55,2537.5,6063
4539,12322,0,82.5,2537.25,6063
4540,12290,0,110,2537,6063
4541,12082.75,0,507.75,2549.75,6063
4542,11875.5,0,905.5,2562.5,6063
4543,11668.25,0,1303.25,2575.25,6063
4544,11461,0,1701,2588,6063
4545,11146.75,0,2443.75,2572.25,6063
4546,10832.5,0,3186.5,2556.5,6063
4547,10518.25,0,3929.25,2540.75,6063
4548,10204,0,4672,2525,6063
4549,10087,0,5431.25,2521.25,6063
4550,9970,0,6190.5,2517.5,6063
4551,9853,0,6949.75,2513.75,6063
4552,9736,0,7709,2510,6063
4553,9807,0,8025.5,2521.75,6063
4554,9878,0,8342,2533.5,6063
4555,9949,0,8658.5,2545.25,6063
4556,10020,0,8975,2557,6063
4557,9958,0,8909.5,2552.5,6063
4558,9896,0,8844,2548,6063
4559,9834,0,8778.5,2543.5,6063
4560,9772,0,8713,2539,6063
4561,9576.25,0,8346.5,2541.75,6063
4562,9380.5,0,7980,2544.5,6063
4563,9184.75,0,7613.5,2547.25,6063
4564,8989,0,7247,2550,6063
4565,8857,0,6735.25,2529,6063
4566,8725,0,6223.5,2508,6063
4567,8593,0,5711.75,2487,6063
4568,8461,0,5200,2466,6063
4569,8353.5,0,4676.25,2449.75,6063
4570,8246,0,4152.5,2433.5,6063
4571,8138.5,0,3628.75,2417.25,6063
4572,8031,0,3105,2401,6063
4573,7855,0,2624.75,2394.25,6063
4574,7679,0,2144.5,2387.5,6063
4575,7503,0,1664.25,2380.75,6063
4576,7327,0,1184,2374,6063
4577,7245.5,0,917.5,2414.25,6063
4578,7164,0,651,2454.5,6063
4579,7082.5,0,384.5,2494.75,6063
4580,7001,0,118,2535,6063
4581,6919.25,0,88.5,2568.5,6063
4582,6837.5,0,59,2602,6063
4583,6755.75,0,29.5,2635.5,6063
4584,6674,0,0,2669,6063
4585,6388.25,0,0,2651.5,6063
4586,6102.5,0,0,2634,6063
4587,5816.75,0,0,2616.5,6063
4588,5531,0,0,2599,6063
4589,5274,0,0,2577.25,6063
4590,5017,0,0,2555.5,6063
4591,4760,0,0,2533.75,6063
4592,4503,0,0,2512,6063
4593,4347.25,0,0,2511.25,6063
4594,4191.5,0,0,2510.5,6063
4595,4035.75,0,0,2509.75,6063
4596,3880,0,0,2509,6063
4597,3790,0,0,2494.25,6063
4598,3700,0,0,2479.5,6063
4599,3610,0,0,2464.75,6063
4600,3520,0,0,2450,6063
4601,3504,0,0,2495,6063
4602,3488,0,0,2540,6063
4603,3472,0,0,2585,6063
4604,3456,0,0,2630,6063
4605,3474.25,0,0,2599.75,6063
4606,3492.5,0,0,2569.5,6063
4607,3510.75,0,0,2539.25,6063
4608,3529,0,0,2509,6063
4609,3568,0,0,2498.5,6063
4610,3607,0,0,2488,6063
4611,3646,0,0,2477.5,6063
4612,3685,0,0,2467,6063
4613,3727.25,0,0,2461.75,6063
4614,3769.5,0,0,2456.5,6063
4615,3811.75,0,0,2451.25,6063
4616,3854,0,0,2446,6063
4617,3884.25,0,0,2439.75,6063
4618,3914.5,0,0,2433.5,6063
4619,3944.75,0,0,2427.25,6063
4620,3975,0,0,2421,6063
4621,3970.75,0,0,2417.75,6063
4622,3966.5,0,0,2414.5,6063
4623,3962.25,0,0,2411.25,6063
4624,3958,0,0,2408,6063
4625,3912.75,0,0,2403.5,6063
4626,3867.5,0,0,2399,6063
4627,3822.25,0,0,2394.5,6063
4628,3777,0,0,2390,6063
4629,3788.5,0,0,2395.25,6063
4630,3800,0,0,2400.5,6063
4631,3811.5,0,0,2405.75,6063
4632,3823,0,0,2411,6063
4633,3960.25,0,43.25,2425.5,6063
4634,4097.5,0,86.5,2440,6063
4635,4234.75,0,129.75,2454.5,6063
4636,4372,0,173,2469,6063
4637,4431,0,506,2484.75,6063
4638,4490,0,839,2500.5,6063
4639,4549,0,1172,2516.25,6063
4640,4608,0,1505,2532,6063
4641,4515.5,0,2179.5,2528.5,6063
4642,4423,0,2854,2525,6063
4643,4330.5,0,3528.5,2521.5,6063
4644,4238,0,4203,2518,6063
4645,4176.75,0,5236,2499.75,6063
4646,4115.5,0,6269,2481.5,6063
4647,4054.25,0,7302,2463.25,6063
4648,3993,0,8335,2445,6063
4649,3938,0,9268,2442.75,6063
4650,3883,0,10201,2440.5,6063
4651,3828,0,11134,2438.25,6063
4652,3773,0,12067,2436,6063
4653,3865.5,0,12377.5,2441.25,6063
4654,3958,0,12688,2446.5,6063
4655,4050.5,0,12998.5,2451.75,6063
4656,4143,0,13309,2457,6063
4657,4111.5,0,13014.5,2470,6063
4658,4080,0,12720,2483,6063
4659,4048.5,0,12425.5,2496,6063
4660,4017,0,12131,2509,6063
4661,3863,0,11463.5,2518,6063
4662,3709,0,10796,2527,6063
4663,3555,0,10128.5,2536,6063
4664,3401,0,9461,2545,6063
4665,3242.25,0,8624.5,2548.75,6063
4666,3083.5,0,7788,2552.5,6063
4667,2924.75,0,6951.5,2556.25,6063
4668,2766,0,6115,2560,6063
4669,2655,0,5174.25,2573.5,6063
4670,2544,0,4233.5,2587,6063
4671,2433,0,3292.75,2600.5,6063
4672,2322,0,2352,2614,6063
4673,2385.75,0,1818.75,2636.5,6063
4674,2449.5,0,1285.5,2659,6063
4675,2513.25,0,752.25,2681.5,6063
4676,2577,0,219,2704,6063
4677,2703.25,0,164.25,2703.25,6063
4678,2829.5,0,109.5,2702.5,6063
4679,2955.75,0,54.75,2701.75,6063
4680,3082,0,0,2701,6063
4681,3140.25,0,0,2686.5,6063
4682,3198.5,0,0,2672,6063
4683,3256.75,0,0,2657.5,6063
4684,3315,0,0,2643,6063
4685,3286,0,0,2608.75,6063
4686,3257,0,0,2574.5,6063
4687,3228,0,0,2540.25,6063
4688,3199,0,0,2506,6063
4689,3159.5,0,0,2502.5,6063
4690,3120,0,0,2499,6063
4691,3080.5,0,0,2495.5,6063
4692,3041,0,0,2492,6063
4693,2994,0,0,2461.5,6063
4694,2947,0,0,2431,6063
4695,2900,0,0,2400.5,6063
4696,2853,0,0,2370,6063
4697,2744.75,0,0,2403,6063
4698,2636.5,0,0,2436,6063
4699,2528.25,0,0,2469,6063
4700,2420,0,0,2502,6063
4701,2327.25,0,0,2486.25,6063
4702,2234.5,0,0,2470.5,6063
4703,2141.75,0,0,2454.75,6063
4704,2049,0,0,2439,6063
4705,2005.5,0,0,2433.25,6063
4706,1962,0,0,2427.5,6063
4707,1918.5,0,0,2421.75,6063
4708,1875,0,0,2416,6063
4709,1817.25,0,0,2414.25,6063
4710,1759.5,0,0,2412.5,6063
4711,1701.75,0,0,2410.75,6063
4712,1644,0,0,2409,6063
4713,1621.25,0,0,2405.25,6063
4714,1598.5,0,0,2401.5,6063
4715,1575.75,0,0,2397.75,6063
4716,1553,0,0,2394,6063
4717,1509,0,0,2391.75,6063
4718,1465,0,0,2389.5,6063
4719,1421,0,0,2387.25,6063
4720,1377,0,0,2385,6063
4721,1378.5,0,0,2387.5,6063
4722,1380,0,0,2390,6063
4723,1381.5,0,0,2392.5,6063
4724,1383,0,0,2395,6063
4725,1391.75,0,0,2406.25,6063
4726,1400.5,0,0,2417.5,6063
4727,1409.25,0,0,2428.75,6063
4728,1418,0,0,2440,6063
4729,1477,0,33.75,2470,6063
4730,1536,0,67.5,2500,6063
4731,1595,0,101.25,2530,6063
4732,1654,0,135,2560,6063
4733,1678.25,0,412.75,2566,6063
4734,1702.5,0,690.5,2572,6063
4735,1726.75,0,968.25,2578,6063
4736,1751,0,1246,2584,6063
4737,1731.25,0,1692.5,2591.25,6063
4738,1711.5,0,2139,2598.5,6063
4739,1691.75,0,2585.5,2605.75,6063
4740,1672,0,3032,2613,6063
4741,1660,0,3510.5,2602,6063
4742,1648,0,3989,2591,6063
4743,1636,0,4467.5,2580,6063
4744,1624,0,4946,2569,6063
4745,1680.75,0,5275,2570.25,6063
4746,1737.5,0,5604,2571.5,6063
4747,1794.25,0,5933,2572.75,6063
4748,1851,0,6262,2574,6063
4749,1977.5,0,6401,2576.75,6063
4750,2104,0,6540,2579.5,6063
4751,2230.5,0,6679,2582.25,6063
4752,2357,0,6818,2585,6063
4753,2563.5,0,6693,2582.25,6063
4754,2770,0,6568,2579.5,6063
4755,2976.5,0,6443,2576.75,6063
4756,3183,0,6318,2574,6063
4757,3413.75,0,6031,2546.5,6063
4758,3644.5,0,5744,2519,6063
4759,3875.25,0,5457,2491.5,6063
4760,4106,0,5170,2464,6063
4761,4191.25,0,4728.25,2456,6063
4762,4276.5,0,4286.5,2448,6063
4763,4361.75,0,3844.75,2440,6063
4764,4447,0,3403,2432,6063
4765,4552,0,2922.25,2448,6063
4766,4657,0,2441.5,2464,6063
4767,4762,0,1960.75,2480,6063
4768,4867,0,1480,2496,6063
4769,5023.25,0,1157.75,2511.5,6063
4770,5179.5,0,835.5,2527,6063
4771,5335.75,0,513.25,2542.5,6063
4772,5492,0,191,2558,6063
4773,5874.25,0,143.25,2584.5,6063
4774,6256.5,0,95.5,2611,6063
4775,6638.75,0,47.75,2637.5,6063
4776,7021,0,0,2664,6063
4777,7572,0,0,2619,6063
4778,8123,0,0,2574,6063
4779,8674,0,0,2529,6063
4780,9225,0,0,2484,6063
4781,9678,0,0,2479.75,6063
4782,10131,0,0,2475.5,6063
4783,10584,0,0,2471.25,6063
4784,11037,0,0,2467,6063
4785,11410,0,0,2465.25,6063
4786,11783,0,0,2463.5,6063
4787,12156,0,0,2461.75,6063
4788,12529,0,0,2460,6063
4789,12819.5,0,0,2436.75,6063
4790,13110,0,0,2413.5,6063
4791,13400.5,0,0,2390.25,6063
4792,13691,0,0,2367,6063
4793,14040.75,0,0,2413,6063
4794,14390.5,0,0,2459,6063
4795,14740.25,0,0,2505,6063
4796,15090,0,0,2551,6063
4797,15448.5,0,0,2555,6063
4798,15807,0,0,2559,6063
4799,16165.5,0,0,2563,6063
4800,16524,0,0,2567,6063
4801,16942.25,0,0,2561,6063
4802,17360.5,0,0,2555,6063
4803,17778.75,0,0,2549,6063
4804,18197,0,0,2543,6063
4805,18583.25,0,0,2541.25,6063
4806,18969.5,0,0,2539.5,6063
4807,19355.75,0,0,2537.75,6063
4808,19742,0,0,2536,6063
4809,20146,0,0,2533.5,6063
4810,20550,0,0,2531,6063
4811,20954,0,0,2528.5,6063
4812,21358,0,0,2526,6063
4813,21900.5,0,0,2522,6063
4814,22443,0,0,2518,6063
4815,22985.5,0,0,2514,6063
4816,23528,0,0,2510,6063
4817,24101.25,0,0,2511.5,6063
4818,24674.5,0,0,2513,6063
4819,25247.75,0,0,2514.5,6063
4820,25821,0,0,2516,6063
4821,26358.25,0,0,2514.5,6063
4822,26895.5,0,0,2513,6063
4823,27432.75,0,0,2511.5,6063
4824,27970,0,0,2510,6063
4825,28207,0,69.25,2499.25,6063
4826,28444,0,138.5,2488.5,6063
4827,28681,0,207.75,2477.75,6063
4828,28918,0,277,2467,6063
4829,28948.25,0,624,2458,6063
4830,28978.5,0,971,2449,6063
4831,29008.75,0,1318,2440,6063
4832,29039,0,1665,2431,6063
4833,29030,0,1889.75,2426.25,6063
4834,29021,0,2114.5,2421.5,6063
4835,29012,0,2339.25,2416.75,6063
4836,29003,0,2564,2412,6063
4837,29030.25,0,2702.5,2406.5,6063
4838,29057.5,0,2841,2401,6063
4839,29084.75,0,2979.5,2395.5,6063
4840,29112,0,3118,2390,6063
4841,29101,0,3134,2373.5,6063
4842,29090,0,3150,2357,6063
4843,29079,0,3166,2340.5,6063
4844,29068,0,3182,2324,6063
4845,28968,0,3120.75,2318,6063
4846,28868,0,3059.5,2312,6063
4847,28768,0,2998.25,2306,6063
4848,28668,0,2937,2300,6063
4849,28447,0,2788.75,2301,6063
4850,28226,0,2640.5,2302,6063
4851,28005,0,2492.25,2303,6063
4852,27784,0,2344,2304,6063
4853,27584,0,2206.25,2303.25,6063
4854,27384,0,2068.5,2302.5,6063
4855,27184,0,1930.75,2301.75,6063
4856,26984,0,1793,2301,6063
4857,26861.25,0,1616.75,2303.75,6063
4858,26738.5,0,1440.5,2306.5,6063
4859,26615.75,0,1264.25,2309.25,6063
4860,26493,0,1088,2312,6063
4861,26474.25,0,923.75,2312,6063
4862,26455.5,0,759.5,2312,6063
4863,26436.75,0,595.25,2312,6063
4864,26418,0,431,2312,6063
4865,26404.5,0,334.75,2324,6063
4866,26391,0,238.5,2336,6063
4867,26377.5,0,142.25,2348,6063
4868,26364,0,46,2360,6063
4869,26118.25,0,34.75,2386.5,6063
4870,25872.5,0,23.5,2413,6063
4871,25626.75,0,12.25,2439.5,6063
4872,25381,0,1,2466,6063
4873,25200.5,0,0.75,2463,6063
4874,25020,0,0.5,2460,6063
4875,24839.5,0,0.25,2457,6063
4876,24659,0,0,2454,6063
4877,24617.5,0,0,2435.25,6063
4878,24576,0,0,2416.5,6063
4879,24534.5,0,0,2397.75,6063
4880,24493,0,0,2379,6063
4881,24474,0,0,2379,6063
4882,24455,0,0,2379,6063
4883,24436,0,0,2379,6063
4884,24417,0,0,2379,6063
4885,24476.75,0,0,2356.5,6063
4886,24536.5,0,0,2334,6063
4887,24596.25,0,0,2311.5,6063
4888,24656,0,0,2289,6063
4889,24984.75,0,0,2317,6063
4890,25313.5,0,0,2345,6063
4891,25642.25,0,0,2373,6063
4892,25971,0,0,2401,6063
4893,26377.5,0,0,2382.25,6063
4894,26784,0,0,2363.5,6063
4895,27190.5,0,0,2344.75,6063
4896,27597,0,0,2326,6063
4897,27887.75,0,0,2327.75,6063
4898,28178.5,0,0,2329.5,6063
4899,28469.25,0,0,2331.25,6063
4900,28760,0,0,2333,6063
4901,28837.75,0,0,2336.75,6063
4902,28915.5,0,0,2340.5,6063
4903,28993.25,0,0,2344.25,6063
4904,29071,0,0,2348,6063
4905,29093.5,0,0,2345.75,6063
4906,29116,0,0,2343.5,6063
4907,29138.5,0,0,2341.25,6063
4908,29161,0,0,2339,6063
4909,29179.25,0,0,2342.5,6063
4910,29197.5,0,0,2346,6063
4911,29215.75,0,0,2349.5,6063
4912,29234,0,0,2353,6063
4913,29043,0,0,2358.75,6063
4914,28852,0,0,2364.5,6063
4915,28661,0,0,2370.25,6063
4916,28470,0,0,2376,6063
4917,28102.25,0,0,2393.25,6063
4918,27734.5,0,0,2410.5,6063
4919,27366.75,0,0,2427.75,6063
4920,26999,0,0,2445,6063
4921,26584,0,15.5,2472,6063
4922,26169,0,31,2499,6063
4923,25754,0,46.5,2526,6063
4924,25339,0,62,2553,6063
4925,24883.25,0,197.25,2579.25,6063
4926,24427.5,0,332.5,2605.5,6063
4927,23971.75,0,467.75,2631.75,6063
4928,23516,0,603,2658,6063
4929,23370,0,866,2675.25,6063
4930,23224,0,1129,2692.5,6063
4931,23078,0,1392,2709.75,6063
4932,22932,0,1655,2727,6063
4933,22929,0,1880.25,2762,6063
4934,22926,0,2105.5,2797,6063
4935,22923,0,2330.75,2832,6063
4936,22920,0,2556,2867,6063
4937,22832.75,0,2785.75,2901,6063
4938,22745.5,0,3015.5,2935,6063
4939,22658.25,0,3245.25,2969,6063
4940,22571,0,3475,3003,6063
4941,22348.75,0,3659.75,3012.25,6063
4942,22126.5,0,3844.5,3021.5,6063
4943,21904.25,0,4029.25,3030.75,6063
4944,21682,0,4214,3040,6063
4945,21596,0,4188.5,3048,6063
4946,21510,0,4163,3056,6063
4947,21424,0,4137.5,3064,6063
4948,21338,0,4112,3072,6063
4949,21492,0,4017.25,3092.75,6063
4950,21646,0,3922.5,3113.5,6063
4951,21800,0,3827.75,3134.25,6063
4952,21954,0,3733,3155,6063
4953,22262.5,0,3471.25,3161,6063
4954,22571,0,3209.5,3167,6063
4955,22879.5,0,2947.75,3173,6063
4956,23188,0,2686,3179,6063
4957,23549,0,2341.25,3184.25,6063
4958,23910,0,1996.5,3189.5,6063
4959,24271,0,1651.75,3194.75,6063
4960,24632,0,1307,3200,6063
4961,25250.25,0,1030.75,3185.25,6063
4962,25868.5,0,754.5,3170.5,6063
4963,26486.75,0,478.25,3155.75,6063
4964,27105,0,202,3141,6063
4965,27789.5,0,151.75,3169.5,6063
4966,28474,0,101.5,3198,6063
4967,29158.5,0,51.25,3226.5,6063
4968,29843,0,1,3255,6063
4969,30319.25,0,0.75,3242.75,6063
4970,30795.5,0,0.5,3230.5,6063
4971,31271.75,0,0.25,3218.25,6063
4972,31748,0,0,3206,6063
4973,32106.25,0,0,3205.5,6063
4974,32464.5,0,0,3205,6063
4975,32822.75,0,0,3204.5,6063
4976,33181,0,0,3204,6063
4977,33323.5,0,0,3187.25,6063
4978,33466,0,0,3170.5,6063
4979,33608.5,0,0,3153.75,6063
4980,33751,0,0,3137,6063
4981,33660.25,0,0,3096.5,6063
4982,33569.5,0,0,3056,6063
4983,33478.75,0,0,3015.5,6063
4984,33388,0,0,2975,6063
4985,33463.5,0,0,3011.5,6063
4986,33539,0,0,3048,6063
4987,33614.5,0,0,3084.5,6063
4988,33690,0,0,3121,6063
4989,33555,0,0,3095.5,6063
4990,33420,0,0,3070,6063
4991,33285,0,0,3044.5,6063
4992,33150,0,0,3019,6063
4993,32998.25,0,0,3016.5,6063
4994,32846.5,0,0,3014,6063
4995,32694.75,0,0,3011.5,6063
4996,32543,0,0,3009,6063
4997,32494.75,0,0,3007.5,6063
4998,32446.5,0,0,3006,6063
4999,32398.25,0,0,3004.5,6063
5000,32350,0,0,3003,6063
5001,32276,0,0,3000,6063
5002,32202,0,0,2997,6063
5003,32128,0,0,2994,6063
5004,32054,0,0,2991,6063
5005,31846.5,0,0,2995,6063
5006,31639,0,0,2999,6063
5007,31431.5,0,0,3003,6063
5008,31224,0,0,3007,6063
5009,31005.5,0,0,3014.75,6063
5010,30787,0,0,3022.5,6063
5011,30568.5,0,0,3030.25,6063
5012,30350,0,0,3038,6063
5013,30503.5,0,0,3055.25,6063
5014,30657,0,0,3072.5,6063
5015,30810.5,0,0,3089.75,6063
5016,30964,0,0,3107,6063
5017,30615.25,0,60.25,3107,6063
5018,30266.5,0,120.5,3107,6063
5019,29917.75,0,180.75,3107,6063
5020,29569,0,241,3107,6063
5021,28974,0,679.25,3113.75,6063
5022,28379,0,1117.5,3120.5,6063
5023,27784,0,1555.75,3127.25,6063
5024,27189,0,1994,3134,6063
5025,26920.75,0,2736,3106.25,6063
5026,26652.5,0,3478,3078.5,6063
5027,26384.25,0,4220,3050.75,6063
5028,26116,0,4962,3023,6063
5029,25866,0,5542.25,3016,6063
5030,25616,0,6122.5,3009,6063
5031,25366,0,6702.75,3002,6063
5032,25116,0,7283,2995,6063
5033,24645.75,0,7680,3007.75,6063
5034,24175.5,0,8077,3020.5,6063
5035,23705.25,0,8474,3033.25,6063
5036,23235,0,8871,3046,6063
5037,22805.5,0,9103.75,3042.75,6063
5038,22376,0,9336.5,3039.5,6063
5039,21946.5,0,9569.25,3036.25,6063
5040,21517,0,9802,3033,6063
5041,21202.75,0,9663,3020,6063
5042,20888.5,0,9524,3007,6063
5043,20574.25,0,9385,2994,6063
5044,20260,0,9246,2981,6063
5045,20118.5,0,8765.25,2997,6063
5046,19977,0,8284.5,3013,6063
5047,19835.5,0,7803.75,3029,6063
5048,19694,0,7323,3045,6063
5049,19421.25,0,6420,3080,6063
5050,19148.5,0,5517,3115,6063
5051,18875.75,0,4614,3150,6063
5052,18603,0,3711,3185,6063
5053,18398.5,0,3167.25,3175.25,6063
5054,18194,0,2623.5,3165.5,6063
5055,17989.5,0,2079.75,3155.75,6063
5056,17785,0,1536,3146,6063
5057,17675.25,0,1197,3153.75,6063
5058,17565.5,0,858,3161.5,6063
5059,17455.75,0,519,3169.25,6063
5060,17346,0,180,3177,6063
5061,17165.75,0,135.25,3226.5,6063
5062,16985.5,0,90.5,3276,6063
5063,16805.25,0,45.75,3325.5,6063
5064,16625,0,1,3375,6063
5065,16693,0,0.75,3360.75,6063
5066,16761,0,0.5,3346.5,6063
5067,16829,0,0.25,3332.25,6063
5068,16897,0,0,3318,6063
5069,16902.25,0,0,3273,6063
5070,16907.5,0,0,3228,6063
5071,16912.75,0,0,3183,6063
5072,16918,0,0,3138,6063
5073,16825.75,0,0,3110,6063
5074,16733.5,0,0,3082,6063
5075,16641.25,0,0,3054,6063
5076,16549,0,0,3026,6063
5077,16543.75,0,0,2979.75,6063
5078,16538.5,0,0,2933.5,6063
5079,16533.25,0,0,2887.25,6063
5080,16528,0,0,2841,6063
5081,16380,0,0,2886.25,6063
5082,16232,0,0,2931.5,6063
5083,16084,0,0,2976.75,6063
5084,15936,0,0,3022,6063
5085,15666.5,0,0,3001.25,6063
5086,15397,0,0,2980.5,6063
5087,15127.5,0,0,2959.75,6063
5088,14858,0,0,2939,6063
5089,14657.25,0,0,2935.75,6063
5090,14456.5,0,0,2932.5,6063
5091,14255.75,0,0,2929.25,6063
5092,14055,0,0,2926,6063
5093,13773,0,0,2919.75,6063
5094,13491,0,0,2913.5,6063
5095,13209,0,0,2907.25,6063
5096,12927,0,0,2901,6063
5097,12732,0,0,2908,6063
5098,12537,0,0,2915,6063
5099,12342,0,0,2922,6063
5100,12147,0,0,2929,6063
5101,12005.75,0,0,2922.5,6063
5102,11864.5,0,0,2916,6063
5103,11723.25,0,0,2909.5,6063
5104,11582,0,0,2903,6063
5105,11411,0,0,2907,6063
5106,11240,0,0,2911,6063
5107,11069,0,0,2915,6063
5108,10898,0,0,2919,6063
5109,10845.5,0,0,2940.25,6063
5110,10793,0,0,2961.5,6063
5111,10740.5,0,0,2982.75,6063
5112,10688,0,0,3004,6063
5113,10634.75,0,47,3024,6063
5114,10581.5,0,94,3044,6063
5115,10528.25,0,141,3064,6063
5116,10475,0,188,3084,6063
5117,10327.25,0,466.25,3110,6063
5118,10179.5,0,744.5,3136,6063
5119,10031.75,0,1022.75,3162,6063
5120,9884,0,1301,3188,6063
5121,9748.25,0,1738.5,3186.5,6063
