hour,DH_DE_Berlin,DH_DE_Dresden,DH_DE_Gelsenkirchen,DH_DE_Hamburg,DH_DE_Mannheim,DH_DE_Muenchen,DH_DE_Rem,DH_DE_Ind,DH_DE_Neckar,DH_DE_Nuernberg,DH_DE_Ruhr,DH_DE_Saar
t3692, 310.93 , 22.30 , 62.67 , 116.96 , 34.11 , 86.90 ," 1,878.86 "," 6,233.94 ", 51.28 , 18.20 , 57.49 , 49.20 
t3693, 311.61 , 21.95 , 61.57 , 117.35 , 33.57 , 85.53 ," 1,880.99 "," 6,261.61 ", 50.47 , 17.91 , 56.45 , 48.88 
t3694, 318.31 , 21.81 , 61.91 , 120.07 , 33.36 , 85.00 ," 1,918.34 "," 6,345.39 ", 50.15 , 17.80 , 56.99 , 48.93 
t3695, 329.69 , 21.56 , 62.95 , 124.71 , 32.98 , 84.03 ," 1,981.83 "," 6,252.06 ", 49.58 , 17.60 , 58.52 , 48.44 
t3696, 347.46 , 21.52 , 65.47 , 131.83 , 32.92 , 83.88 ," 2,082.61 "," 6,281.05 ", 49.49 , 17.57 , 61.69 , 48.36 
t3697, 370.94 , 21.57 , 68.64 , 141.20 , 32.99 , 84.05 ," 2,216.33 "," 6,347.56 ", 49.59 , 17.60 , 65.58 , 48.62 
t3698, 397.88 , 21.70 , 72.48 , 151.94 , 33.19 , 84.57 ," 2,370.15 "," 6,469.31 ", 49.90 , 17.71 , 70.23 , 49.40 
t3699, 421.84 , 21.92 , 76.49 , 161.44 , 33.53 , 85.44 ," 2,507.44 "," 6,657.34 ", 50.41 , 17.90 , 75.01 , 50.40 
t3700, 452.04 , 22.45 , 81.13 , 173.34 , 34.35 , 87.51 ," 2,681.74 "," 7,327.57 ", 51.64 , 18.33 , 80.30 , 52.25 
t3701, 477.43 , 23.20 , 85.78 , 183.25 , 35.49 , 90.41 ," 2,829.78 "," 7,987.33 ", 53.35 , 18.94 , 85.39 , 54.36 
t3702, 499.05 , 24.05 , 89.93 , 191.62 , 36.79 , 93.75 ," 2,956.98 "," 8,454.43 ", 55.31 , 19.64 , 89.78 , 56.34 
t3703, 511.90 , 24.58 , 91.37 , 196.58 , 37.60 , 95.79 ," 3,032.66 "," 8,551.52 ", 56.52 , 20.06 , 91.08 , 57.55 
t3704, 519.40 , 24.92 , 90.86 , 199.47 , 38.12 , 97.11 ," 3,076.97 "," 8,350.74 ", 57.30 , 20.34 , 90.14 , 58.00 
t3705, 517.50 , 24.80 , 88.52 , 198.75 , 37.93 , 96.64 ," 3,065.52 "," 7,963.66 ", 57.02 , 20.24 , 87.34 , 56.82 
t3706, 508.06 , 24.42 , 85.19 , 195.10 , 37.35 , 95.16 ," 3,010.00 "," 7,623.34 ", 56.15 , 19.93 , 83.54 , 55.08 
t3707, 495.65 , 23.80 , 81.06 , 190.34 , 36.40 , 92.75 ," 2,936.38 "," 7,202.50 ", 54.73 , 19.43 , 78.99 , 52.69 
t3708, 477.98 , 23.18 , 77.06 , 183.48 , 35.45 , 90.32 ," 2,832.80 "," 6,833.93 ", 53.29 , 18.92 , 74.58 , 50.36 
t3709, 458.03 , 22.54 , 72.92 , 175.71 , 34.47 , 87.83 ," 2,716.19 "," 6,576.40 ", 51.82 , 18.40 , 70.02 , 47.95 
t3710, 450.10 , 22.49 , 70.15 , 172.56 , 34.40 , 87.64 ," 2,670.89 "," 6,376.48 ", 51.71 , 18.36 , 66.63 , 46.57 
t3711, 433.33 , 22.11 , 66.29 , 165.97 , 33.83 , 86.19 ," 2,573.71 "," 6,179.61 ", 50.86 , 18.05 , 62.16 , 44.25 
t3712, 426.97 , 22.13 , 63.36 , 163.43 , 33.85 , 86.24 ," 2,537.61 "," 6,105.14 ", 50.89 , 18.06 , 58.51 , 42.79 
t3713, 423.76 , 22.32 , 60.66 , 162.08 , 34.14 , 86.98 ," 2,520.31 "," 6,121.24 ", 51.32 , 18.22 , 54.97 , 42.72 
t3714, 416.54 , 22.30 , 57.80 , 159.20 , 34.11 , 86.91 ," 2,479.21 "," 6,226.75 ", 51.28 , 18.20 , 51.44 , 42.68 
t3715, 411.82 , 22.41 , 55.85 , 157.27 , 34.27 , 87.32 ," 2,452.88 "," 6,396.27 ", 51.52 , 18.29 , 48.92 , 42.89 
t3716, 408.27 , 22.30 , 53.77 , 155.89 , 34.11 , 86.90 ," 2,432.18 "," 6,547.50 ", 51.28 , 18.20 , 46.43 , 42.68 
t3717, 401.62 , 21.95 , 51.62 , 153.35 , 33.57 , 85.53 ," 2,392.62 "," 6,556.65 ", 50.47 , 17.91 , 44.07 , 42.01 
t3718, 400.65 , 21.81 , 50.39 , 153.01 , 33.36 , 85.00 ," 2,386.41 "," 6,619.39 ", 50.15 , 17.80 , 42.68 , 41.74 
t3719, 399.53 , 21.56 , 48.89 , 152.64 , 32.98 , 84.03 ," 2,378.80 "," 6,481.81 ", 49.58 , 17.60 , 41.04 , 41.27 
t3720, 396.33 , 21.52 , 48.30 , 151.37 , 32.92 , 83.88 ," 2,360.41 "," 6,441.32 ", 49.49 , 17.57 , 40.34 , 41.19 
t3721, 396.57 , 21.57 , 48.58 , 151.45 , 32.99 , 84.05 ," 2,361.98 "," 6,431.31 ", 49.59 , 17.60 , 40.65 , 41.28 
t3722, 399.03 , 21.70 , 47.48 , 152.39 , 33.19 , 84.57 ," 2,376.66 "," 6,473.06 ", 49.90 , 17.71 , 39.16 , 41.54 
t3723, 403.13 , 21.92 , 47.32 , 153.96 , 33.53 , 85.44 ," 2,401.05 "," 6,595.62 ", 50.41 , 17.90 , 38.75 , 41.96 
t3724, 407.57 , 22.45 , 47.80 , 155.56 , 34.35 , 87.51 ," 2,428.98 "," 7,171.50 ", 51.64 , 18.33 , 38.86 , 42.98 
t3725, 416.99 , 23.20 , 46.96 , 159.08 , 35.49 , 90.41 ," 2,486.24 "," 7,764.60 ", 53.35 , 18.94 , 37.14 , 44.40 
t3726, 426.23 , 24.05 , 47.82 , 162.49 , 36.79 , 93.75 ," 2,543.02 "," 8,180.94 ", 55.31 , 19.64 , 37.42 , 46.04 
t3727, 427.97 , 24.58 , 48.86 , 163.01 , 37.60 , 95.79 ," 2,555.54 "," 8,239.77 ", 56.52 , 20.06 , 38.24 , 47.05 
t3728, 420.05 , 24.92 , 49.54 , 159.73 , 38.12 , 97.11 ," 2,512.25 "," 7,995.37 ", 57.30 , 20.34 , 38.76 , 47.70 
t3729, 399.00 , 24.80 , 49.29 , 151.35 , 37.93 , 96.64 ," 2,391.94 "," 7,557.55 ", 57.02 , 20.24 , 38.57 , 47.46 
t3730, 369.25 , 24.42 , 48.54 , 139.58 , 37.35 , 95.16 ," 2,220.93 "," 7,160.54 ", 56.15 , 19.93 , 37.98 , 46.73 
t3731, 332.90 , 23.80 , 47.31 , 125.25 , 36.40 , 92.75 ," 2,011.25 "," 6,676.68 ", 54.73 , 19.43 , 37.02 , 45.55 
t3732, 295.22 , 23.18 , 46.07 , 110.38 , 35.45 , 90.32 ," 1,793.93 "," 6,257.36 ", 53.29 , 18.92 , 36.05 , 44.36 
t3733, 257.51 , 22.54 , 44.80 , 95.51 , 34.47 , 87.83 ," 1,576.37 "," 5,948.33 ", 51.82 , 18.40 , 35.06 , 43.13 
t3734, 222.31 , 22.49 , 44.70 , 81.45 , 34.40 , 87.64 ," 1,376.07 "," 5,680.88 ", 51.71 , 18.36 , 34.98 , 43.04 
t3735, 185.36 , 22.11 , 43.96 , 66.80 , 33.83 , 86.19 ," 1,164.17 "," 5,430.03 ", 50.86 , 18.05 , 34.40 , 42.33 
t3736, 180.21 , 22.13 , 43.99 , 64.74 , 33.85 , 86.24 ," 1,134.97 "," 5,366.28 ", 50.89 , 18.06 , 34.42 , 42.36 
t3737, 181.76 , 22.32 , 44.37 , 65.29 , 34.14 , 86.98 ," 1,144.72 "," 5,398.47 ", 51.32 , 18.22 , 34.72 , 42.72 
t3738, 181.61 , 22.30 , 44.33 , 65.24 , 34.11 , 86.91 ," 1,143.78 "," 5,510.01 ", 51.28 , 18.20 , 34.69 , 42.68 
t3739, 182.48 , 22.41 , 44.54 , 65.55 , 34.27 , 87.32 ," 1,149.22 "," 5,678.58 ", 51.52 , 18.29 , 34.86 , 42.89 
t3740, 181.60 , 22.30 , 44.33 , 65.23 , 34.11 , 86.90 ," 1,143.70 "," 5,817.33 ", 51.28 , 18.20 , 34.69 , 42.68 
t3741, 178.73 , 21.95 , 43.63 , 64.20 , 33.57 , 85.53 ," 1,125.62 "," 5,826.02 ", 50.47 , 17.91 , 34.14 , 42.01 
t3742, 177.61 , 21.81 , 43.35 , 63.80 , 33.36 , 85.00 ," 1,118.59 "," 5,877.23 ", 50.15 , 17.80 , 33.93 , 41.74 
t3743, 175.60 , 21.56 , 42.86 , 63.08 , 32.98 , 84.03 ," 1,105.92 "," 5,745.10 ", 49.58 , 17.60 , 33.54 , 41.27 
t3744, 175.28 , 21.52 , 42.78 , 62.96 , 32.92 , 83.88 ," 1,103.88 "," 5,716.37 ", 49.49 , 17.57 , 33.48 , 41.19 
t3745, 172.14 , 21.14 , 42.02 , 61.84 , 32.33 , 82.38 ," 1,084.16 "," 5,709.14 ", 48.61 , 17.25 , 32.88 , 40.46 
t3746, 166.24 , 20.41 , 40.58 , 59.72 , 31.22 , 79.56 ," 1,046.99 "," 5,746.20 ", 46.94 , 16.66 , 31.75 , 39.07 
t3747, 167.50 , 20.57 , 40.89 , 60.17 , 31.46 , 80.16 ," 1,054.90 "," 5,855.00 ", 47.30 , 16.79 , 31.99 , 39.37 
t3748, 169.73 , 20.84 , 41.43 , 60.97 , 31.88 , 81.22 ," 1,068.93 "," 6,382.84 ", 47.92 , 17.01 , 32.42 , 39.89 
t3749, 176.65 , 21.69 , 43.12 , 63.46 , 33.18 , 84.54 ," 1,112.56 "," 6,924.11 ", 49.88 , 17.71 , 33.74 , 41.52 
t3750, 202.94 , 24.92 , 49.54 , 72.90 , 38.12 , 97.11 ," 1,278.08 "," 7,315.94 ", 57.30 , 20.34 , 38.76 , 47.70 
t3751, 205.62 , 25.25 , 50.19 , 73.86 , 38.62 , 98.40 ," 1,295.00 "," 7,393.70 ", 58.06 , 20.61 , 39.28 , 48.33 
t3752, 202.27 , 24.84 , 49.37 , 72.66 , 37.99 , 96.80 ," 1,273.88 "," 7,218.74 ", 57.11 , 20.27 , 38.64 , 47.54 
t3753, 202.58 , 24.87 , 49.45 , 72.77 , 38.05 , 96.95 ," 1,275.86 "," 6,882.19 ", 57.20 , 20.31 , 38.70 , 47.61 
t3754, 199.73 , 24.52 , 48.75 , 71.75 , 37.51 , 95.58 ," 1,257.89 "," 6,592.42 ", 56.40 , 20.02 , 38.15 , 46.94 
t3755, 197.60 , 24.26 , 48.23 , 70.98 , 37.11 , 94.56 ," 1,244.47 "," 6,227.33 ", 55.79 , 19.81 , 37.74 , 46.44 
t3756, 191.78 , 23.55 , 46.81 , 68.89 , 36.02 , 91.78 ," 1,207.83 "," 5,921.46 ", 54.15 , 19.22 , 36.63 , 45.07 
t3757, 185.67 , 22.80 , 45.32 , 66.70 , 34.87 , 88.85 ," 1,169.33 "," 5,716.61 ", 52.43 , 18.61 , 35.46 , 43.64 
t3758, 182.23 , 22.38 , 44.48 , 65.46 , 34.23 , 87.20 ," 1,147.65 "," 5,561.22 ", 51.45 , 18.27 , 34.81 , 42.83 
t3759, 181.23 , 22.25 , 44.24 , 65.10 , 34.04 , 86.73 ," 1,141.34 "," 5,414.15 ", 51.17 , 18.17 , 34.62 , 42.59 
t3760, 177.60 , 21.81 , 43.35 , 63.80 , 33.36 , 84.99 ," 1,118.50 "," 5,366.28 ", 50.15 , 17.80 , 33.92 , 41.74 
t3761, 180.81 , 22.20 , 44.13 , 64.95 , 33.96 , 86.53 ," 1,138.73 "," 5,398.47 ", 51.05 , 18.12 , 34.54 , 42.50 
t3762, 180.25 , 22.13 , 44.00 , 64.75 , 33.86 , 86.26 ," 1,135.21 "," 5,510.01 ", 50.90 , 18.07 , 34.43 , 42.36 
t3763, 184.30 , 22.63 , 44.99 , 66.20 , 34.62 , 88.20 ," 1,160.71 "," 5,678.58 ", 52.04 , 18.47 , 35.20 , 43.32 
t3764, 187.85 , 23.07 , 45.85 , 67.48 , 35.28 , 89.90 ," 1,183.10 "," 5,817.33 ", 53.04 , 18.83 , 35.88 , 44.15 
t3765, 189.43 , 23.26 , 46.24 , 68.05 , 35.58 , 90.65 ," 1,193.01 "," 5,826.02 ", 53.49 , 18.99 , 36.18 , 44.52 
t3766, 189.82 , 23.31 , 46.33 , 68.19 , 35.65 , 90.84 ," 1,195.46 "," 5,877.23 ", 53.60 , 19.03 , 36.26 , 44.61 
t3767, 180.34 , 22.14 , 44.02 , 64.78 , 33.87 , 86.30 ," 1,135.80 "," 5,745.10 ", 50.92 , 18.08 , 34.45 , 42.39 
t3768, 172.36 , 21.16 , 42.07 , 61.92 , 32.37 , 82.48 ," 1,085.53 "," 5,716.37 ", 48.67 , 17.28 , 32.92 , 40.51 
t3769, 172.72 , 21.21 , 42.16 , 62.05 , 32.44 , 82.66 ," 1,087.81 "," 5,709.14 ", 48.77 , 17.31 , 32.99 , 40.60 
t3770, 171.96 , 21.11 , 41.97 , 61.77 , 32.30 , 82.29 ," 1,082.99 "," 5,746.20 ", 48.55 , 17.24 , 32.85 , 40.42 
t3771, 180.21 , 22.13 , 43.99 , 64.74 , 33.85 , 86.24 ," 1,134.96 "," 5,855.00 ", 50.89 , 18.06 , 34.42 , 42.36 
t3772, 187.76 , 23.05 , 45.83 , 67.45 , 35.27 , 89.85 ," 1,182.51 "," 6,382.84 ", 53.02 , 18.82 , 35.86 , 44.13 
t3773, 194.58 , 23.89 , 47.50 , 69.90 , 36.55 , 93.12 ," 1,225.45 "," 6,924.11 ", 54.94 , 19.50 , 37.17 , 45.73 
t3774, 206.90 , 25.40 , 50.50 , 74.32 , 38.86 , 99.01 ," 1,303.05 "," 7,315.94 ", 58.42 , 20.74 , 39.52 , 48.63 
t3775, 206.16 , 25.31 , 50.32 , 74.06 , 38.72 , 98.66 ," 1,298.38 "," 7,393.70 ", 58.21 , 20.66 , 39.38 , 48.45 
t3776, 202.60 , 24.88 , 49.45 , 72.78 , 38.05 , 96.96 ," 1,275.98 "," 7,218.74 ", 57.21 , 20.31 , 38.70 , 47.62 
t3777, 197.88 , 24.30 , 48.30 , 71.08 , 37.17 , 94.69 ," 1,246.22 "," 6,882.19 ", 55.87 , 19.83 , 37.80 , 46.51 
t3778, 193.62 , 23.77 , 47.26 , 69.55 , 36.37 , 92.65 ," 1,219.39 "," 6,592.42 ", 54.67 , 19.41 , 36.98 , 45.51 
t3779, 186.58 , 22.91 , 45.54 , 67.02 , 35.04 , 89.29 ," 1,175.04 "," 6,227.33 ", 52.68 , 18.70 , 35.64 , 43.85 
t3780, 187.19 , 22.98 , 45.69 , 67.24 , 35.16 , 89.58 ," 1,178.89 "," 5,921.46 ", 52.85 , 18.76 , 35.76 , 43.99 
t3781, 184.02 , 22.60 , 44.92 , 66.10 , 34.56 , 88.06 ," 1,158.95 "," 5,716.61 ", 51.96 , 18.45 , 35.15 , 43.25 
t3782, 178.69 , 21.94 , 43.62 , 64.19 , 33.56 , 85.51 ," 1,125.37 "," 5,561.22 ", 50.46 , 17.91 , 34.13 , 42.00 
t3783, 177.01 , 21.73 , 43.21 , 63.59 , 33.25 , 84.71 ," 1,114.81 "," 5,414.15 ", 49.98 , 17.74 , 33.81 , 41.60 
t3784, 177.73 , 21.82 , 43.38 , 63.85 , 33.38 , 85.05 ," 1,119.36 "," 5,366.28 ", 50.19 , 17.82 , 33.95 , 41.77 
t3785, 178.01 , 21.86 , 43.45 , 63.94 , 33.43 , 85.19 ," 1,121.10 "," 5,398.47 ", 50.26 , 17.84 , 34.00 , 41.84 
t3786, 179.82 , 22.08 , 43.89 , 64.59 , 33.77 , 86.05 ," 1,132.50 "," 5,510.01 ", 50.77 , 18.02 , 34.35 , 42.26 
t3787, 179.98 , 22.10 , 43.93 , 64.65 , 33.80 , 86.13 ," 1,133.48 "," 5,678.58 ", 50.82 , 18.04 , 34.38 , 42.30 
t3788, 181.80 , 22.32 , 44.37 , 65.30 , 34.15 , 87.00 ," 1,144.94 "," 5,817.33 ", 51.33 , 18.22 , 34.73 , 42.73 
t3789, 186.41 , 22.89 , 45.50 , 66.96 , 35.01 , 89.21 ," 1,173.99 "," 5,826.02 ", 52.64 , 18.68 , 35.61 , 43.81 
t3790, 182.66 , 22.43 , 44.59 , 65.62 , 34.31 , 87.41 ," 1,150.41 "," 5,877.23 ", 51.58 , 18.31 , 34.89 , 42.93 
t3791, 175.81 , 21.59 , 42.91 , 63.15 , 33.02 , 84.13 ," 1,107.21 "," 5,745.10 ", 49.64 , 17.62 , 33.58 , 41.32 
t3792, 176.60 , 21.68 , 43.11 , 63.44 , 33.17 , 84.51 ," 1,112.20 "," 5,716.37 ", 49.86 , 17.70 , 33.73 , 41.51 
t3793, 175.63 , 21.57 , 42.87 , 63.09 , 32.99 , 84.05 ," 1,106.13 "," 5,709.14 ", 49.59 , 17.60 , 33.55 , 41.28 
t3794, 189.14 , 21.70 , 43.14 , 68.45 , 33.19 , 84.57 ," 1,183.57 "," 5,786.79 ", 49.90 , 17.71 , 33.76 , 41.54 
t3795, 205.16 , 21.92 , 43.58 , 74.78 , 33.53 , 85.44 ," 1,275.78 "," 5,942.80 ", 50.41 , 17.90 , 34.10 , 41.96 
t3796, 225.16 , 22.45 , 44.64 , 82.60 , 34.35 , 87.51 ," 1,392.11 "," 6,531.28 ", 51.64 , 18.33 , 34.93 , 42.98 
t3797, 246.91 , 23.20 , 46.12 , 91.06 , 35.49 , 90.41 ," 1,519.47 "," 7,137.81 ", 53.35 , 18.94 , 36.09 , 44.40 
t3798, 267.24 , 24.05 , 47.82 , 98.90 , 36.79 , 93.75 ," 1,639.28 "," 7,583.87 ", 55.31 , 19.64 , 37.42 , 46.04 
t3799, 284.54 , 24.58 , 48.86 , 105.65 , 37.60 , 95.79 ," 1,740.27 "," 7,707.06 ", 56.52 , 20.06 , 38.24 , 47.05 
t3800, 302.50 , 24.92 , 49.54 , 112.72 , 38.12 , 97.11 ," 1,844.05 "," 7,574.89 ", 57.30 , 20.34 , 38.76 , 47.70 
t3801, 317.82 , 24.80 , 50.23 , 118.88 , 37.93 , 96.64 ," 1,930.48 "," 7,279.33 ", 57.02 , 20.24 , 39.75 , 47.46 
t3802, 330.78 , 24.42 , 51.73 , 124.20 , 37.35 , 95.16 ," 2,002.28 "," 7,032.30 ", 56.15 , 19.93 , 41.95 , 46.73 
t3803, 338.77 , 23.80 , 52.86 , 127.59 , 36.40 , 92.75 ," 2,044.59 "," 6,695.63 ", 54.73 , 19.43 , 43.93 , 45.55 
t3804, 347.84 , 23.18 , 54.09 , 131.43 , 35.45 , 90.32 ," 2,093.07 "," 6,423.38 ", 53.29 , 18.92 , 46.02 , 44.36 
t3805, 357.67 , 22.54 , 55.43 , 135.57 , 34.47 , 87.83 ," 2,145.72 "," 6,262.06 ", 51.82 , 18.40 , 48.27 , 43.13 
t3806, 373.71 , 22.49 , 58.13 , 142.01 , 34.40 , 87.64 ," 2,236.66 "," 6,143.20 ", 51.71 , 18.36 , 51.68 , 43.04 
t3807, 383.50 , 22.11 , 59.81 , 146.05 , 33.83 , 86.19 ," 2,290.47 "," 6,028.99 ", 50.86 , 18.05 , 54.10 , 42.33 
t3808, 399.90 , 22.13 , 62.85 , 152.60 , 33.85 , 86.24 ," 2,383.73 "," 6,024.08 ", 50.89 , 18.06 , 57.87 , 42.36 
t3809, 419.63 , 22.32 , 66.31 , 160.43 , 34.14 , 86.98 ," 2,496.86 "," 6,108.92 ", 51.32 , 18.22 , 61.99 , 42.72 
t3810, 436.37 , 22.30 , 69.09 , 167.13 , 34.11 , 86.91 ," 2,591.89 "," 6,287.23 ", 51.28 , 18.20 , 65.48 , 42.68 
t3811, 451.65 , 24.76 , 71.94 , 173.21 , 34.27 , 87.32 ," 2,679.31 "," 6,520.93 ", 51.52 , 18.29 , 68.92 , 42.89 
t3812, 461.65 , 27.57 , 73.59 , 177.24 , 34.11 , 86.90 ," 2,735.61 "," 6,719.45 ", 51.28 , 18.20 , 71.07 , 42.68 
t3813, 467.68 , 29.64 , 73.81 , 179.77 , 33.57 , 85.53 ," 2,768.11 "," 6,773.17 ", 50.47 , 17.91 , 71.66 , 42.01 
t3814, 477.81 , 31.53 , 74.72 , 183.87 , 33.36 , 85.00 ," 2,825.02 "," 6,876.14 ", 50.15 , 17.80 , 72.92 , 41.74 
t3815, 482.46 , 33.39 , 74.91 , 185.81 , 32.98 , 84.03 ," 2,850.19 "," 6,754.65 ", 49.58 , 17.60 , 73.38 , 41.27 
t3816, 491.23 , 35.19 , 75.66 , 189.33 , 32.92 , 83.88 ," 2,899.84 "," 6,752.54 ", 49.49 , 17.57 , 74.35 , 41.19 
t3817, 496.02 , 37.08 , 76.42 , 191.23 , 32.99 , 84.05 ," 2,927.34 "," 6,756.41 ", 49.59 , 17.60 , 75.26 , 41.28 
t3818, 502.35 , 39.06 , 77.76 , 193.72 , 33.19 , 84.57 ," 2,963.98 "," 6,810.88 ", 49.90 , 17.71 , 76.80 , 41.54 
t3819, 507.51 , 41.23 , 79.50 , 195.71 , 33.53 , 85.44 ," 2,994.40 "," 6,939.84 ", 50.41 , 17.90 , 78.76 , 41.96 
t3820, 522.00 , 44.06 , 82.13 , 201.32 , 34.35 , 87.51 ," 3,079.41 "," 7,573.12 ", 51.64 , 18.33 , 81.55 , 42.98 
t3821, 543.78 , 47.79 , 86.31 , 209.79 , 35.49 , 90.41 ," 3,206.97 "," 8,231.88 ", 53.35 , 18.94 , 86.06 , 44.40 
t3822, 571.67 , 52.71 , 91.45 , 220.66 , 36.79 , 93.75 ," 3,369.74 "," 8,727.13 ", 55.31 , 19.64 , 91.66 , 46.04 
t3823, 592.16 , 57.39 , 95.28 , 228.68 , 37.60 , 103.03 ," 3,488.87 "," 8,849.61 ", 56.52 , 21.86 , 95.94 , 47.05 
t3824, 609.98 , 62.44 , 98.94 , 235.69 , 38.12 , 113.61 ," 3,591.83 "," 8,674.72 ", 57.30 , 24.44 , 100.18 , 47.70 
t3825, 620.06 , 67.05 , 101.24 , 239.77 , 37.93 , 121.76 ," 3,648.55 "," 8,315.17 ", 57.02 , 26.49 , 103.16 , 47.46 
t3826, 622.60 , 71.10 , 102.08 , 240.91 , 37.35 , 126.75 ," 3,661.05 "," 8,005.18 ", 56.15 , 27.79 , 104.54 , 46.73 
t3827, 620.07 , 73.96 , 102.29 , 240.10 , 36.40 , 131.58 ," 3,643.61 "," 7,604.48 ", 54.73 , 29.08 , 105.38 , 45.55 
t3828, 617.70 , 76.47 , 102.19 , 239.36 , 35.45 , 137.05 ," 3,627.02 "," 7,274.73 ", 57.17 , 30.54 , 105.81 , 44.36 
t3829, 610.35 , 78.66 , 102.01 , 236.63 , 34.47 , 142.38 ," 3,582.04 "," 7,053.51 ", 59.07 , 31.96 , 106.18 , 43.13 
t3830, 622.48 , 82.75 , 104.13 , 241.50 , 34.40 , 150.49 ," 3,650.72 "," 6,902.87 ", 63.07 , 33.98 , 108.87 , 43.98 
t3831, 623.49 , 85.21 , 105.23 , 242.03 , 33.83 , 154.88 ," 3,654.65 "," 6,754.44 ", 66.31 , 35.13 , 110.57 , 45.09 
t3832, 635.36 , 88.64 , 107.71 , 246.77 , 33.85 , 161.56 ," 3,722.15 "," 6,729.13 ", 70.29 , 36.79 , 113.64 , 46.87 
t3833, 652.40 , 92.19 , 111.00 , 253.52 , 34.14 , 169.66 ," 3,819.98 "," 6,804.11 ", 74.66 , 38.77 , 117.56 , 48.97 
t3834, 659.13 , 94.79 , 113.53 , 256.22 , 34.11 , 176.23 ," 3,858.14 "," 6,966.84 ", 77.97 , 40.41 , 120.72 , 50.28 
t3835, 670.55 , 97.66 , 116.22 , 260.75 , 34.27 , 183.51 ," 3,923.56 "," 7,205.91 ", 81.44 , 42.21 , 123.97 , 51.54 
t3836, 675.37 , 99.23 , 117.51 , 262.72 , 34.11 , 188.00 ," 3,950.46 "," 7,407.90 ", 83.73 , 43.34 , 125.67 , 52.21 
t3837, 674.73 , 99.48 , 117.76 , 262.58 , 33.57 , 190.46 ," 3,945.08 "," 7,451.88 ", 84.92 , 44.00 , 126.30 , 51.98 
t3838, 675.71 , 100.24 , 118.79 , 263.01 , 33.36 , 194.01 ," 3,949.92 "," 7,534.63 ", 86.57 , 44.91 , 127.71 , 52.24 
t3839, 675.07 , 100.36 , 118.98 , 262.84 , 34.50 , 195.77 ," 3,945.08 "," 7,388.34 ", 87.46 , 45.38 , 128.17 , 52.15 
t3840, 681.97 , 101.29 , 119.36 , 265.61 , 36.53 , 198.94 ," 3,984.10 "," 7,378.10 ", 89.13 , 46.18 , 128.69 , 52.73 
t3841, 691.71 , 102.35 , 119.86 , 269.50 , 38.79 , 202.16 ," 4,039.70 "," 7,396.07 ", 91.18 , 46.97 , 129.26 , 53.69 
t3842, 704.03 , 104.07 , 120.31 , 274.38 , 40.91 , 206.39 ," 4,110.39 "," 7,470.30 ", 93.56 , 48.00 , 129.70 , 54.87 
t3843, 716.28 , 105.97 , 121.04 , 279.20 , 42.78 , 211.80 ," 4,181.10 "," 7,628.29 ", 96.19 , 49.31 , 130.40 , 56.18 
t3844, 738.00 , 109.19 , 123.35 , 287.71 , 44.89 , 220.85 ," 4,307.26 "," 8,331.26 ", 99.88 , 51.48 , 132.78 , 58.06 
t3845, 764.70 , 113.15 , 126.78 , 298.15 , 47.34 , 232.04 ," 4,462.72 "," 9,046.03 ", 104.45 , 54.15 , 136.37 , 60.46 
t3846, 791.20 , 118.06 , 131.06 , 308.46 , 49.63 , 244.54 ," 4,617.65 "," 9,551.58 ", 109.64 , 57.13 , 140.90 , 62.94 
t3847, 804.81 , 120.86 , 133.07 , 313.73 , 50.21 , 252.76 ," 4,697.64 "," 9,639.44 ", 113.12 , 59.09 , 142.92 , 64.75 
t3848, 807.14 , 122.59 , 132.84 , 314.55 , 50.49 , 258.33 ," 4,712.56 "," 9,379.96 ", 115.78 , 60.42 , 142.33 , 66.03 
t3849, 794.21 , 121.64 , 129.68 , 309.42 , 50.29 , 257.47 ," 4,638.46 "," 8,911.99 ", 116.59 , 60.23 , 138.51 , 66.08 
t3850, 774.09 , 119.33 , 125.31 , 301.50 , 50.83 , 252.46 ," 4,522.20 "," 8,510.25 ", 115.56 , 59.04 , 133.43 , 65.57 
t3851, 745.54 , 115.46 , 119.39 , 290.28 , 50.58 , 243.86 ," 4,356.81 "," 8,009.84 ", 112.96 , 57.00 , 126.63 , 64.45 
t3852, 715.81 , 111.11 , 113.15 , 278.60 , 49.83 , 234.68 ," 4,184.72 "," 7,584.25 ", 110.37 , 54.81 , 119.45 , 63.47 
t3853, 685.72 , 106.31 , 107.08 , 266.78 , 48.41 , 226.31 ," 4,010.45 "," 7,289.58 ", 107.49 , 52.83 , 112.49 , 62.04 
t3854, 678.48 , 104.33 , 104.65 , 263.90 , 48.54 , 224.17 ," 3,969.09 "," 7,073.90 ", 106.89 , 52.30 , 109.51 , 62.20 
t3855, 662.23 , 100.88 , 100.14 , 257.52 , 47.55 , 219.28 ," 3,874.82 "," 6,871.53 ", 104.57 , 51.14 , 104.25 , 61.53 
t3856, 656.00 , 98.78 , 97.79 , 255.03 , 46.94 , 218.01 ," 3,839.50 "," 6,790.94 ", 104.44 , 50.82 , 101.31 , 62.01 
t3857, 652.99 , 97.55 , 96.74 , 253.76 , 46.46 , 217.87 ," 3,823.33 "," 6,805.87 ", 105.04 , 50.76 , 99.83 , 62.81 
